"full_run_name","site_name","region_name","management_name","climate_scenario","crop_system_name","crop_name","Year","Grain.C.kgC.ha.","Leaf.C.kgC.ha.","Stem.C.kgC.ha.","Root.C.kgC.ha."
"v_6__CA__grape-a__ct-bc__rcp60","v_6","CA","ct-bc","rcp60","grape-a","barley",2049,2438.581892,929.906291,950.121645,1076.804531
"v_6__CA__grape-a__nt-bc__rcp26","v_6","CA","nt-bc","rcp26","grape-a","barley",2049,1637.084078,1200.526099,1226.624492,1390.174425
"v_6__CA__grape-a__nt-bc__rcp60","v_6","CA","nt-bc","rcp60","grape-a","barley",2049,2438.979738,942.488352,962.977229,1091.374193
"v_6__CA__grape-a__rt-bc__rcp26","v_6","CA","rt-bc","rcp26","grape-a","barley",2049,1512.629366,1189.268353,1215.122013,1377.138281
"v_6__CA__grape-a__rt-bc__rcp60","v_6","CA","rt-bc","rcp60","grape-a","barley",2049,2450.91166,931.747673,952.003057,1078.936798
"v_6__CA__grape-a__ct-lc__rcp26","v_6","CA","ct-lc","rcp26","grape-a","faba_bean",2049,628.543804,1177.449435,1177.449435,1641.636232
"v_6__CA__grape-a__ct-lc__rcp60","v_6","CA","ct-lc","rcp60","grape-a","faba_bean",2049,2549.40666,1401.66844,1401.66844,1954.249267
"v_6__CA__grape-a__nt-lc__rcp26","v_6","CA","nt-lc","rcp26","grape-a","faba_bean",2049,628.462462,1177.007638,1177.007638,1641.020264
"v_6__CA__grape-a__nt-lc__rcp60","v_6","CA","nt-lc","rcp60","grape-a","faba_bean",2049,2547.442636,1407.953457,1407.953457,1963.012031
"v_6__CA__grape-a__rt-lc__rcp26","v_6","CA","rt-lc","rcp26","grape-a","faba_bean",2049,625.644021,1186.12797,1186.12797,1653.736112
"v_6__CA__grape-a__rt-lc__rcp60","v_6","CA","rt-lc","rcp60","grape-a","faba_bean",2049,2552.764841,1399.918976,1399.918976,1951.810111
"v_6__CA__grape-c__cn__rcp26","v_6","CA","cn","rcp26","grape-c","grape",2049,318.820153,105.485597,105.485597,159.543802
"v_6__CA__grape-c__cn__rcp60","v_6","CA","cn","rcp60","grape-c","grape",2049,344.392544,172.183935,126.728278,172.346672
"v_6__CA__grape-c__rn__rcp26","v_6","CA","rn","rcp26","grape-c","grape",2049,318.820153,105.485597,105.485597,159.543802
"v_6__CA__grape-c__rn__rcp60","v_6","CA","rn","rcp60","grape-c","grape",2049,344.392544,172.183935,126.728239,172.346672
"v_6__CA__grape-a__ct-bc__rcp26","v_6","CA","ct-bc","rcp26","grape-a","barley",2050,1969.960075,830.30542,848.355538,961.46961
"v_6__CA__grape-a__ct-bc__rcp60","v_6","CA","ct-bc","rcp60","grape-a","barley",2050,2642.184827,1371.91059,1401.734734,1588.632698
"v_6__CA__grape-a__nt-bc__rcp26","v_6","CA","nt-bc","rcp26","grape-a","barley",2050,2000.221916,853.783878,872.344398,988.656984
"v_6__CA__grape-a__nt-bc__rcp60","v_6","CA","nt-bc","rcp60","grape-a","barley",2050,2153.471519,1396.593353,1426.954078,1617.214622
"v_6__CA__grape-a__rt-bc__rcp26","v_6","CA","rt-bc","rcp26","grape-a","barley",2050,1886.317451,837.317504,855.520059,969.5894
"v_6__CA__grape-a__rt-bc__rcp60","v_6","CA","rt-bc","rcp60","grape-a","barley",2050,2286.573954,1383.774507,1413.856562,1602.37077
"v_6__CA__grape-a__ct-lc__rcp26","v_6","CA","ct-lc","rcp26","grape-a","faba_bean",2050,1773.176813,1305.42509,1305.42509,1820.063827
"v_6__CA__grape-a__ct-lc__rcp60","v_6","CA","ct-lc","rcp60","grape-a","faba_bean",2050,2228.595778,1769.642188,1769.642188,2467.289589
"v_6__CA__grape-a__nt-lc__rcp26","v_6","CA","nt-lc","rcp26","grape-a","faba_bean",2050,1824.550814,1326.683226,1326.683226,1849.702575
"v_6__CA__grape-a__nt-lc__rcp60","v_6","CA","nt-lc","rcp60","grape-a","faba_bean",2050,2228.595777,1798.955747,1798.955747,2508.159456
"v_6__CA__grape-a__rt-lc__rcp26","v_6","CA","rt-lc","rcp26","grape-a","faba_bean",2050,1772.194756,1238.891576,1238.891576,1727.300754
"v_6__CA__grape-a__rt-lc__rcp60","v_6","CA","rt-lc","rcp60","grape-a","faba_bean",2050,2228.595779,1798.244892,1798.244892,2507.16836
"v_6__CA__grape-c__cn__rcp26","v_6","CA","cn","rcp26","grape-c","grape",2050,318.892906,158.772614,115.780621,159.586598
"v_6__CA__grape-c__cn__rcp60","v_6","CA","cn","rcp60","grape-c","grape",2050,346.731512,163.504649,123.204779,173.512744
"v_6__CA__grape-c__rn__rcp26","v_6","CA","rn","rcp26","grape-c","grape",2050,318.892906,158.772614,115.780621,159.586598
"v_6__CA__grape-c__rn__rcp60","v_6","CA","rn","rcp60","grape-c","grape",2050,346.731512,163.504648,123.204779,173.512744
"v_6__CA__grape-a__ct-bc__rcp26","v_6","CA","ct-bc","rcp26","grape-a","barley",2051,2428.765644,1004.112347,1025.940876,1162.732993
"v_6__CA__grape-a__ct-bc__rcp60","v_6","CA","ct-bc","rcp60","grape-a","barley",2051,2085.678305,1753.37101,1791.487771,2030.352807
"v_6__CA__grape-a__nt-bc__rcp26","v_6","CA","nt-bc","rcp26","grape-a","barley",2051,2414.382858,1020.488919,1042.673461,1181.696589
"v_6__CA__grape-a__nt-bc__rcp60","v_6","CA","nt-bc","rcp60","grape-a","barley",2051,1706.563449,1654.781475,1690.754985,1916.188983
"v_6__CA__grape-a__rt-bc__rcp26","v_6","CA","rt-bc","rcp26","grape-a","barley",2051,2107.269674,1010.326239,1032.289853,1169.9285
"v_6__CA__grape-a__rt-bc__rcp60","v_6","CA","rt-bc","rcp60","grape-a","barley",2051,1823.118211,1451.454718,1483.008081,1680.742492
"v_6__CA__grape-a__ct-lc__rcp26","v_6","CA","ct-lc","rcp26","grape-a","faba_bean",2051,1649.598217,1498.02019,1498.02019,2088.585841
"v_6__CA__grape-a__ct-lc__rcp60","v_6","CA","ct-lc","rcp60","grape-a","faba_bean",2051,2476.791548,2431.026783,2431.026783,3389.412341
"v_6__CA__grape-a__nt-lc__rcp26","v_6","CA","nt-lc","rcp26","grape-a","faba_bean",2051,1646.036378,1479.686842,1479.686842,2063.024923
"v_6__CA__grape-a__nt-lc__rcp60","v_6","CA","nt-lc","rcp60","grape-a","faba_bean",2051,2512.565979,2421.808491,2421.808491,3376.559915
"v_6__CA__grape-a__rt-lc__rcp26","v_6","CA","rt-lc","rcp26","grape-a","faba_bean",2051,1645.905797,1499.05883,1499.05883,2090.033946
"v_6__CA__grape-a__rt-lc__rcp60","v_6","CA","rt-lc","rcp60","grape-a","faba_bean",2051,2501.544768,2429.087731,2429.087731,3386.708856
"v_6__CA__grape-c__cn__rcp26","v_6","CA","cn","rcp26","grape-c","grape",2051,318.940606,159.458979,114.070002,159.607209
"v_6__CA__grape-c__cn__rcp60","v_6","CA","cn","rcp60","grape-c","grape",2051,349.088883,171.497013,128.405174,174.697008
"v_6__CA__grape-c__rn__rcp26","v_6","CA","rn","rcp26","grape-c","grape",2051,318.940606,159.458979,114.070002,159.607209
"v_6__CA__grape-c__rn__rcp60","v_6","CA","rn","rcp60","grape-c","grape",2051,349.088883,171.496829,128.40498,174.697008
"v_6__CA__grape-a__ct-bc__rcp26","v_6","CA","ct-bc","rcp26","grape-a","barley",2052,2808.959607,1299.086075,1327.327077,1504.30402
"v_6__CA__grape-a__ct-bc__rcp60","v_6","CA","ct-bc","rcp60","grape-a","barley",2052,1099.677215,1753.37101,1791.487771,2030.352807
"v_6__CA__grape-a__nt-bc__rcp26","v_6","CA","nt-bc","rcp26","grape-a","barley",2052,2357.975047,1310.917631,1339.415841,1518.004619
"v_6__CA__grape-a__nt-bc__rcp60","v_6","CA","nt-bc","rcp60","grape-a","barley",2052,939.371864,1654.781475,1690.754985,1916.188983
"v_6__CA__grape-a__rt-bc__rcp26","v_6","CA","rt-bc","rcp26","grape-a","barley",2052,2183.968959,1304.834294,1333.200257,1510.960291
"v_6__CA__grape-a__rt-bc__rcp60","v_6","CA","rt-bc","rcp60","grape-a","barley",2052,977.711414,1518.12539,1551.128115,1757.945197
"v_6__CA__grape-a__ct-lc__rcp26","v_6","CA","ct-lc","rcp26","grape-a","faba_bean",2052,2859.107351,1727.137212,1727.137212,2408.027843
"v_6__CA__grape-a__ct-lc__rcp60","v_6","CA","ct-lc","rcp60","grape-a","faba_bean",2052,2711.142548,2431.026783,2431.026783,3389.412341
"v_6__CA__grape-a__nt-lc__rcp26","v_6","CA","nt-lc","rcp26","grape-a","faba_bean",2052,2854.183423,1757.664438,1757.664438,2450.589842
"v_6__CA__grape-a__nt-lc__rcp60","v_6","CA","nt-lc","rcp60","grape-a","faba_bean",2052,2697.335982,2421.808491,2421.808491,3376.559915
"v_6__CA__grape-a__rt-lc__rcp26","v_6","CA","rt-lc","rcp26","grape-a","faba_bean",2052,2862.547323,1683.427867,1683.427867,2347.08693
"v_6__CA__grape-a__rt-lc__rcp60","v_6","CA","rt-lc","rcp60","grape-a","faba_bean",2052,2722.438312,2429.087731,2429.087731,3386.708856
"v_6__CA__grape-c__cn__rcp26","v_6","CA","cn","rcp26","grape-c","grape",2052,318.944221,157.988029,117.190721,159.611707
"v_6__CA__grape-c__cn__rcp60","v_6","CA","cn","rcp60","grape-c","grape",2052,351.488117,175.730904,127.555227,175.89749
"v_6__CA__grape-c__rn__rcp26","v_6","CA","rn","rcp26","grape-c","grape",2052,318.944221,157.988029,117.19072,159.611707
"v_6__CA__grape-c__rn__rcp60","v_6","CA","rn","rcp60","grape-c","grape",2052,351.478781,158.129072,127.516572,175.89749
"v_6__CA__grape-a__ct-bc__rcp26","v_6","CA","ct-bc","rcp26","grape-a","barley",2053,2094.109395,1299.086075,1327.327077,1502.798688
"v_6__CA__grape-a__ct-bc__rcp60","v_6","CA","ct-bc","rcp60","grape-a","barley",2053,1750.766779,1510.749665,1543.592049,1749.404322
"v_6__CA__grape-a__nt-bc__rcp26","v_6","CA","nt-bc","rcp26","grape-a","barley",2053,1982.011056,1310.917631,1339.415841,1516.485577
"v_6__CA__grape-a__nt-bc__rcp60","v_6","CA","nt-bc","rcp60","grape-a","barley",2053,1571.701661,1525.073797,1558.227575,1765.991252
"v_6__CA__grape-a__rt-bc__rcp26","v_6","CA","rt-bc","rcp26","grape-a","barley",2053,1780.646052,1304.834294,1333.200257,1509.448298
"v_6__CA__grape-a__rt-bc__rcp60","v_6","CA","rt-bc","rcp60","grape-a","barley",2053,1233.259844,1518.12539,1551.128115,1757.945197
"v_6__CA__grape-a__ct-lc__rcp26","v_6","CA","ct-lc","rcp26","grape-a","faba_bean",2053,2264.89061,1800.787499,1800.787499,2507.719406
"v_6__CA__grape-a__ct-lc__rcp60","v_6","CA","ct-lc","rcp60","grape-a","faba_bean",2053,2889.761333,1659.87612,1659.87612,2314.25036
"v_6__CA__grape-a__nt-lc__rcp26","v_6","CA","nt-lc","rcp26","grape-a","faba_bean",2053,2264.890611,1831.314726,1831.314726,2550.228487
"v_6__CA__grape-a__nt-lc__rcp60","v_6","CA","nt-lc","rcp60","grape-a","faba_bean",2053,2889.199712,1672.20114,1672.20114,2331.434282
"v_6__CA__grape-a__rt-lc__rcp26","v_6","CA","rt-lc","rcp26","grape-a","faba_bean",2053,2264.890611,1757.078155,1757.078155,2446.854262
"v_6__CA__grape-a__rt-lc__rcp60","v_6","CA","rt-lc","rcp60","grape-a","faba_bean",2053,2886.223898,1661.678034,1661.678034,2316.762643
"v_6__CA__grape-c__cn__rcp26","v_6","CA","cn","rcp26","grape-c","grape",2053,318.923757,147.029327,116.75777,159.600862
"v_6__CA__grape-c__cn__rcp60","v_6","CA","cn","rcp60","grape-c","grape",2053,353.92936,176.950295,137.293416,177.117427
"v_6__CA__grape-c__rn__rcp26","v_6","CA","rn","rcp26","grape-c","grape",2053,318.923757,147.029321,116.757764,159.600862
"v_6__CA__grape-c__rn__rcp60","v_6","CA","rn","rcp60","grape-c","grape",2053,353.91784,170.769289,128.470095,177.117427
"v_6__CA__grape-a__ct-bc__rcp26","v_6","CA","ct-bc","rcp26","grape-a","barley",2054,2286.373335,950.72876,971.396776,1100.916346
"v_6__CA__grape-a__ct-bc__rcp60","v_6","CA","ct-bc","rcp60","grape-a","barley",2054,2146.844726,1804.96283,1844.201152,2090.094639
"v_6__CA__grape-a__nt-bc__rcp26","v_6","CA","nt-bc","rcp26","grape-a","barley",2054,2060.634811,968.706997,989.765845,1121.734624
"v_6__CA__grape-a__nt-bc__rcp60","v_6","CA","nt-bc","rcp60","grape-a","barley",2054,1929.023564,1813.451567,1852.874427,2099.92435
"v_6__CA__grape-a__rt-bc__rcp26","v_6","CA","rt-bc","rcp26","grape-a","barley",2054,2082.435989,957.303316,978.114258,1108.529492
"v_6__CA__grape-a__rt-bc__rcp60","v_6","CA","rt-bc","rcp60","grape-a","barley",2054,1621.492595,1757.718884,1795.930164,2035.387519
"v_6__CA__grape-a__ct-lc__rcp26","v_6","CA","ct-lc","rcp26","grape-a","faba_bean",2054,2130.296876,1667.754682,1667.754682,2325.234893
"v_6__CA__grape-a__ct-lc__rcp60","v_6","CA","ct-lc","rcp60","grape-a","faba_bean",2054,1375.908771,2253.007684,2253.007684,3141.212636
"v_6__CA__grape-a__nt-lc__rcp26","v_6","CA","nt-lc","rcp26","grape-a","faba_bean",2054,2130.297339,1677.195855,1677.195855,2338.398067
"v_6__CA__grape-a__nt-lc__rcp60","v_6","CA","nt-lc","rcp60","grape-a","faba_bean",2054,1359.293887,2267.40769,2267.40769,3161.289567
"v_6__CA__grape-a__rt-lc__rcp26","v_6","CA","rt-lc","rcp26","grape-a","faba_bean",2054,2130.297278,1670.244629,1670.244629,2328.706454
"v_6__CA__grape-a__rt-lc__rcp60","v_6","CA","rt-lc","rcp60","grape-a","faba_bean",2054,1376.665628,2230.716325,2230.716325,3110.133338
"v_6__CA__grape-c__cn__rcp26","v_6","CA","cn","rcp26","grape-c","grape",2054,318.876379,159.425964,127.365442,159.571917
"v_6__CA__grape-c__cn__rcp60","v_6","CA","cn","rcp60","grape-c","grape",2054,356.396219,178.185754,133.23261,178.350916
"v_6__CA__grape-c__rn__rcp26","v_6","CA","rn","rcp26","grape-c","grape",2054,318.876379,159.425964,127.333675,159.571917
"v_6__CA__grape-c__rn__rcp60","v_6","CA","rn","rcp60","grape-c","grape",2054,356.396219,178.185754,133.232608,178.350916
"v_6__CA__grape-a__ct-bc__rcp26","v_6","CA","ct-bc","rcp26","grape-a","barley",2055,1898.29874,699.881686,715.096505,810.442706
"v_6__CA__grape-a__ct-bc__rcp60","v_6","CA","ct-bc","rcp60","grape-a","barley",2055,1823.378919,1804.96283,1844.201152,2090.094639
"v_6__CA__grape-a__nt-bc__rcp26","v_6","CA","nt-bc","rcp26","grape-a","barley",2055,1836.635332,724.924675,740.683907,839.441761
"v_6__CA__grape-a__nt-bc__rcp60","v_6","CA","nt-bc","rcp60","grape-a","barley",2055,1328.325989,1813.451567,1852.874427,2099.92435
"v_6__CA__grape-a__rt-bc__rcp26","v_6","CA","rt-bc","rcp26","grape-a","barley",2055,1899.627398,704.920235,720.244588,816.277199
"v_6__CA__grape-a__rt-bc__rcp60","v_6","CA","rt-bc","rcp60","grape-a","barley",2055,1293.608033,1757.718884,1795.930164,2035.387519
"v_6__CA__grape-a__ct-lc__rcp26","v_6","CA","ct-lc","rcp26","grape-a","faba_bean",2055,1020.278946,813.012838,813.012838,1133.527514
"v_6__CA__grape-a__ct-lc__rcp60","v_6","CA","ct-lc","rcp60","grape-a","faba_bean",2055,1317.254491,2253.007684,2253.007684,3141.212636
"v_6__CA__grape-a__nt-lc__rcp26","v_6","CA","nt-lc","rcp26","grape-a","faba_bean",2055,1020.737574,816.926273,816.926273,1138.983746
"v_6__CA__grape-a__nt-lc__rcp60","v_6","CA","nt-lc","rcp60","grape-a","faba_bean",2055,1314.445207,2267.40769,2267.40769,3161.289567
"v_6__CA__grape-a__rt-lc__rcp26","v_6","CA","rt-lc","rcp26","grape-a","faba_bean",2055,1020.251466,813.937018,813.937018,1134.816035
"v_6__CA__grape-a__rt-lc__rcp60","v_6","CA","rt-lc","rcp60","grape-a","faba_bean",2055,1319.601656,2230.716325,2230.716325,3110.133338
"v_6__CA__grape-c__cn__rcp26","v_6","CA","cn","rcp26","grape-c","grape",2055,318.777125,110.228895,110.228895,159.523246
"v_6__CA__grape-c__cn__rcp60","v_6","CA","cn","rcp60","grape-c","grape",2055,358.887453,179.430759,132.191287,179.602057
"v_6__CA__grape-c__rn__rcp26","v_6","CA","rn","rcp26","grape-c","grape",2055,318.777125,110.228895,110.228895,159.523246
"v_6__CA__grape-c__rn__rcp60","v_6","CA","rn","rcp60","grape-c","grape",2055,358.887453,179.430759,132.191253,179.602057
"v_6__CA__grape-a__ct-bc__rcp26","v_6","CA","ct-bc","rcp26","grape-a","barley",2056,997.960474,956.70471,977.502638,1107.836324
"v_6__CA__grape-a__ct-bc__rcp60","v_6","CA","ct-bc","rcp60","grape-a","barley",2056,1915.832232,1347.33054,1376.620335,1560.169713
"v_6__CA__grape-a__nt-bc__rcp26","v_6","CA","nt-bc","rcp26","grape-a","barley",2056,1018.448962,971.265819,992.380293,1124.697666
"v_6__CA__grape-a__nt-bc__rcp60","v_6","CA","nt-bc","rcp60","grape-a","barley",2056,1670.101122,1421.72754,1452.634661,1646.319282
"v_6__CA__grape-a__rt-bc__rcp26","v_6","CA","rt-bc","rcp26","grape-a","barley",2056,1011.597271,958.980903,979.828314,1110.47209
"v_6__CA__grape-a__rt-bc__rcp60","v_6","CA","rt-bc","rcp60","grape-a","barley",2056,1672.744714,1388.68808,1418.876952,1608.060545
"v_6__CA__grape-a__ct-lc__rcp26","v_6","CA","ct-lc","rcp26","grape-a","faba_bean",2056,1893.664441,754.545706,754.545706,1052.01084
"v_6__CA__grape-a__ct-lc__rcp60","v_6","CA","ct-lc","rcp60","grape-a","faba_bean",2056,3209.434932,1713.590229,1713.590229,2389.140223
"v_6__CA__grape-a__nt-lc__rcp26","v_6","CA","nt-lc","rcp26","grape-a","faba_bean",2056,1930.302574,770.719014,770.719014,1074.560164
"v_6__CA__grape-a__nt-lc__rcp60","v_6","CA","nt-lc","rcp60","grape-a","faba_bean",2056,3195.296007,1788.506142,1788.506142,2493.590294
"v_6__CA__grape-a__rt-lc__rcp26","v_6","CA","rt-lc","rcp26","grape-a","faba_bean",2056,1914.245491,753.899641,753.899641,1051.110076
"v_6__CA__grape-a__rt-lc__rcp60","v_6","CA","rt-lc","rcp60","grape-a","faba_bean",2056,3210.297286,1693.956643,1693.956643,2361.766474
"v_6__CA__grape-c__cn__rcp26","v_6","CA","cn","rcp26","grape-c","grape",2056,318.661733,159.319129,121.85228,159.46798
"v_6__CA__grape-c__cn__rcp60","v_6","CA","cn","rcp60","grape-c","grape",2056,361.424009,170.648455,133.157617,180.87411
"v_6__CA__grape-c__rn__rcp26","v_6","CA","rn","rcp26","grape-c","grape",2056,318.661733,159.319129,121.85228,159.46798
"v_6__CA__grape-c__rn__rcp60","v_6","CA","rn","rcp60","grape-c","grape",2056,361.424009,161.622062,123.615987,180.87411
"v_6__CA__grape-a__ct-bc__rcp26","v_6","CA","ct-bc","rcp26","grape-a","barley",2057,2050.681768,956.70471,977.502638,1107.780932
"v_6__CA__grape-a__ct-bc__rcp60","v_6","CA","ct-bc","rcp60","grape-a","barley",2057,2708.196964,848.88093,867.334863,982.979512
"v_6__CA__grape-a__nt-bc__rcp26","v_6","CA","nt-bc","rcp26","grape-a","barley",2057,2051.209679,971.265819,992.380293,1124.641431
"v_6__CA__grape-a__nt-bc__rcp60","v_6","CA","nt-bc","rcp60","grape-a","barley",2057,2350.114717,878.339157,897.433487,1017.091285
"v_6__CA__grape-a__rt-bc__rcp26","v_6","CA","rt-bc","rcp26","grape-a","barley",2057,2052.656211,958.980903,979.828314,1110.416566
"v_6__CA__grape-a__rt-bc__rcp60","v_6","CA","rt-bc","rcp60","grape-a","barley",2057,2188.531368,869.067078,887.95984,1006.354486
"v_6__CA__grape-a__ct-lc__rcp26","v_6","CA","ct-lc","rcp26","grape-a","faba_bean",2057,1968.089659,1787.088191,1787.088191,2491.613343
"v_6__CA__grape-a__ct-lc__rcp60","v_6","CA","ct-lc","rcp60","grape-a","faba_bean",2057,2273.025931,1684.911343,1684.911343,2349.155238
"v_6__CA__grape-a__nt-lc__rcp26","v_6","CA","nt-lc","rcp26","grape-a","faba_bean",2057,1970.116237,1792.597269,1792.597269,2499.294269
"v_6__CA__grape-a__nt-lc__rcp60","v_6","CA","nt-lc","rcp60","grape-a","faba_bean",2057,2352.920951,1715.399317,1715.399317,2391.66251
"v_6__CA__grape-a__rt-lc__rcp26","v_6","CA","rt-lc","rcp26","grape-a","faba_bean",2057,1968.265264,1787.13835,1787.13835,2491.683277
"v_6__CA__grape-a__rt-lc__rcp60","v_6","CA","rt-lc","rcp60","grape-a","faba_bean",2057,2325.66558,1689.226911,1689.226911,2355.172135
"v_6__CA__grape-c__cn__rcp26","v_6","CA","cn","rcp26","grape-c","grape",2057,318.529985,159.254671,120.856851,159.403697
"v_6__CA__grape-c__cn__rcp60","v_6","CA","cn","rcp60","grape-c","grape",2057,364.027198,174.861802,129.776211,182.169971
"v_6__CA__grape-c__rn__rcp26","v_6","CA","rn","rcp26","grape-c","grape",2057,318.529985,159.254671,120.856851,159.403697
"v_6__CA__grape-c__rn__rcp60","v_6","CA","rn","rcp60","grape-c","grape",2057,364.027198,174.861801,129.776211,182.169971
"v_6__CA__grape-a__ct-bc__rcp26","v_6","CA","ct-bc","rcp26","grape-a","barley",2058,2842.024453,1629.199574,1664.616956,1886.565884
"v_6__CA__grape-a__ct-bc__rcp60","v_6","CA","ct-bc","rcp60","grape-a","barley",2058,2461.895382,902.421015,922.038864,1044.977379
"v_6__CA__grape-a__nt-bc__rcp26","v_6","CA","nt-bc","rcp26","grape-a","barley",2058,2650.221873,1655.879852,1691.87724,1917.460872
"v_6__CA__grape-a__nt-bc__rcp60","v_6","CA","nt-bc","rcp60","grape-a","barley",2058,2455.58941,933.300307,953.589444,1080.734703
"v_6__CA__grape-a__rt-bc__rcp26","v_6","CA","rt-bc","rcp26","grape-a","barley",2058,2694.45085,1646.54019,1682.334542,1906.645815
"v_6__CA__grape-a__rt-bc__rcp60","v_6","CA","rt-bc","rcp60","grape-a","barley",2058,2250.988749,922.318049,942.368442,1068.017567
"v_6__CA__grape-a__ct-lc__rcp26","v_6","CA","ct-lc","rcp26","grape-a","faba_bean",2058,2275.386092,1787.088191,1787.088191,2491.613343
"v_6__CA__grape-a__ct-lc__rcp60","v_6","CA","ct-lc","rcp60","grape-a","faba_bean",2058,931.385559,1238.128086,1238.128086,1726.236274
"v_6__CA__grape-a__nt-lc__rcp26","v_6","CA","nt-lc","rcp26","grape-a","faba_bean",2058,2261.110353,1792.597269,1792.597269,2499.294269
"v_6__CA__grape-a__nt-lc__rcp60","v_6","CA","nt-lc","rcp60","grape-a","faba_bean",2058,925.974115,1219.79693,1219.79693,1700.678412
"v_6__CA__grape-a__rt-lc__rcp26","v_6","CA","rt-lc","rcp26","grape-a","faba_bean",2058,2278.662495,1787.13835,1787.13835,2491.683277
"v_6__CA__grape-a__rt-lc__rcp60","v_6","CA","rt-lc","rcp60","grape-a","faba_bean",2058,934.002657,1247.501761,1247.501761,1739.30534
"v_6__CA__grape-c__cn__rcp26","v_6","CA","cn","rcp26","grape-c","grape",2058,318.387527,115.633695,115.633695,159.333637
"v_6__CA__grape-c__cn__rcp60","v_6","CA","cn","rcp60","grape-c","grape",2058,366.671252,183.323813,142.916326,183.495378
"v_6__CA__grape-c__rn__rcp26","v_6","CA","rn","rcp26","grape-c","grape",2058,318.387527,115.633613,115.633613,159.333637
"v_6__CA__grape-c__rn__rcp60","v_6","CA","rn","rcp60","grape-c","grape",2058,366.651321,153.841698,136.121426,183.495378
"v_6__CA__grape-a__ct-bc__rcp26","v_6","CA","ct-bc","rcp26","grape-a","barley",2059,1356.133585,1629.199574,1664.616956,1886.565884
"v_6__CA__grape-a__ct-bc__rcp60","v_6","CA","ct-bc","rcp60","grape-a","barley",2059,3070.468914,1429.417127,1460.491412,1655.223601
"v_6__CA__grape-a__nt-bc__rcp26","v_6","CA","nt-bc","rcp26","grape-a","barley",2059,1199.466121,1655.879852,1691.87724,1917.460872
"v_6__CA__grape-a__nt-bc__rcp60","v_6","CA","nt-bc","rcp60","grape-a","barley",2059,2390.109835,1453.641167,1485.242062,1683.274337
"v_6__CA__grape-a__rt-bc__rcp26","v_6","CA","rt-bc","rcp26","grape-a","barley",2059,1202.703133,1646.54019,1682.334542,1906.645815
"v_6__CA__grape-a__rt-bc__rcp60","v_6","CA","rt-bc","rcp60","grape-a","barley",2059,2443.109683,1434.756681,1465.947044,1661.40665
"v_6__CA__grape-a__ct-lc__rcp26","v_6","CA","ct-lc","rcp26","grape-a","faba_bean",2059,1244.69603,1445.106633,1445.106633,2014.812133
"v_6__CA__grape-a__ct-lc__rcp60","v_6","CA","ct-lc","rcp60","grape-a","faba_bean",2059,3182.20818,2027.41122,2027.41122,2826.679105
"v_6__CA__grape-a__nt-lc__rcp26","v_6","CA","nt-lc","rcp26","grape-a","faba_bean",2059,1256.060939,1480.731639,1480.731639,2064.481612
"v_6__CA__grape-a__nt-lc__rcp60","v_6","CA","nt-lc","rcp60","grape-a","faba_bean",2059,3145.889992,2073.469563,2073.469563,2890.895064
"v_6__CA__grape-a__rt-lc__rcp26","v_6","CA","rt-lc","rcp26","grape-a","faba_bean",2059,1243.295646,1431.494758,1431.494758,1995.834038
"v_6__CA__grape-a__rt-lc__rcp60","v_6","CA","rt-lc","rcp60","grape-a","faba_bean",2059,3190.783253,1962.409956,1962.409956,2736.052343
"v_6__CA__grape-c__cn__rcp26","v_6","CA","cn","rcp26","grape-c","grape",2059,318.242965,118.794664,112.075293,159.255871
"v_6__CA__grape-c__cn__rcp60","v_6","CA","cn","rcp60","grape-c","grape",2059,369.372269,184.672845,144.806805,184.845216
"v_6__CA__grape-c__rn__rcp26","v_6","CA","rn","rcp26","grape-c","grape",2059,318.242965,118.794664,112.075293,159.255871
"v_6__CA__grape-c__rn__rcp60","v_6","CA","rn","rcp60","grape-c","grape",2059,369.349494,155.288517,135.001214,184.845216
"v_6__CA__grape-a__ct-bc__rcp26","v_6","CA","ct-bc","rcp26","grape-a","barley",2060,1632.267398,1456.746325,1488.414723,1686.87002
"v_6__CA__grape-a__ct-bc__rcp60","v_6","CA","ct-bc","rcp60","grape-a","barley",2060,2328.057763,1429.417127,1460.491412,1655.223601
"v_6__CA__grape-a__nt-bc__rcp26","v_6","CA","nt-bc","rcp26","grape-a","barley",2060,1580.358558,1478.112681,1510.245565,1711.61164
"v_6__CA__grape-a__nt-bc__rcp60","v_6","CA","nt-bc","rcp60","grape-a","barley",2060,1995.194667,1453.641167,1485.242062,1683.274337
"v_6__CA__grape-a__rt-bc__rcp26","v_6","CA","rt-bc","rcp26","grape-a","barley",2060,1584.223055,1464.563656,1496.401996,1695.922262
"v_6__CA__grape-a__rt-bc__rcp60","v_6","CA","rt-bc","rcp60","grape-a","barley",2060,1821.016164,1434.756681,1465.947044,1661.40665
"v_6__CA__grape-a__ct-lc__rcp26","v_6","CA","ct-lc","rcp26","grape-a","faba_bean",2060,1562.016344,1564.561483,1564.561483,2181.359759
"v_6__CA__grape-a__ct-lc__rcp60","v_6","CA","ct-lc","rcp60","grape-a","faba_bean",2060,2024.233305,2027.41122,2027.41122,2826.679105
"v_6__CA__grape-a__nt-lc__rcp26","v_6","CA","nt-lc","rcp26","grape-a","faba_bean",2060,1562.016344,1592.807192,1592.807192,2220.740797
