"site_name","system","management","climate_scenario","year","NO3.yr"
"h_11","hops-a","nt-bc","rcp26",2018,0.597056
"h_11","hops-a","nt-bc","rcp26",2019,1.05867
"h_11","hops-a","nt-bc","rcp26",2020,1.487083
"h_11","hops-a","nt-bc","rcp26",2021,0.43563
"h_11","hops-a","nt-bc","rcp26",2022,2.092685
"h_11","hops-a","nt-bc","rcp26",2023,0.987873
"h_11","hops-a","nt-bc","rcp26",2024,6.17934
"h_11","hops-a","nt-bc","rcp26",2025,3.435839
"h_11","hops-a","nt-bc","rcp26",2026,3.494289
"h_11","hops-a","nt-bc","rcp26",2027,3.728438
"h_11","hops-a","nt-bc","rcp26",2028,3.144116
"h_11","hops-a","nt-bc","rcp26",2029,5.225723
"h_11","hops-a","nt-bc","rcp26",2030,1.370834
"h_11","hops-a","nt-bc","rcp26",2031,0.932324
"h_11","hops-a","nt-bc","rcp26",2032,3.100929
"h_11","hops-a","nt-bc","rcp26",2033,4.058212
"h_11","hops-a","nt-bc","rcp26",2034,0.324374
"h_11","hops-a","nt-bc","rcp26",2035,1.113616
"h_11","hops-a","nt-bc","rcp26",2036,4.518095
"h_11","hops-a","nt-bc","rcp26",2037,1.556389
"h_11","hops-a","nt-bc","rcp26",2038,0.600018
"h_11","hops-a","nt-bc","rcp26",2039,1.91844
"h_11","hops-a","nt-bc","rcp26",2040,0.843708
"h_11","hops-a","nt-bc","rcp26",2041,2.646015
"h_11","hops-a","nt-bc","rcp26",2042,2.121933
"h_11","hops-a","nt-bc","rcp26",2043,0.419801
"h_11","hops-a","nt-bc","rcp26",2044,1.31186
"h_11","hops-a","nt-bc","rcp26",2045,0.764969
"h_11","hops-a","nt-bc","rcp26",2046,2.057583
"h_11","hops-a","nt-bc","rcp26",2047,0.19237
"h_11","hops-a","nt-bc","rcp26",2048,2.251125
"h_11","hops-a","nt-bc","rcp26",2049,2.710634
"h_11","hops-a","nt-bc","rcp26",2050,1.459872
"h_11","hops-a","nt-bc","rcp26",2051,1.35847
"h_11","hops-a","nt-bc","rcp26",2052,3.559712
"h_11","hops-a","nt-bc","rcp26",2053,1.193188
"h_11","hops-a","nt-bc","rcp26",2054,2.854001
"h_11","hops-a","nt-bc","rcp26",2055,4.146123
"h_11","hops-a","nt-bc","rcp26",2056,0.814953
"h_11","hops-a","nt-bc","rcp26",2057,1.328824
"h_11","hops-a","nt-bc","rcp26",2058,0.915243
"h_11","hops-a","nt-bc","rcp26",2059,0.755332
"h_11","hops-a","nt-bc","rcp26",2060,0.659933
"h_11","hops-a","nt-bc","rcp26",2061,2.078569
"h_11","hops-a","nt-bc","rcp26",2062,2.851175
"h_11","hops-a","nt-bc","rcp26",2063,0.579011
"h_11","hops-a","nt-bc","rcp26",2064,1.036975
"h_11","hops-a","nt-bc","rcp26",2065,1.542504
"h_11","hops-a","nt-bc","rcp26",2066,0.221339
"h_11","hops-a","nt-bc","rcp26",2067,1.610488
"h_11","hops-a","nt-bc","rcp26",2068,0.569622
"h_11","hops-a","nt-bc","rcp26",2069,0.863012
"h_11","hops-a","nt-bc","rcp26",2070,0.411145
"h_11","hops-a","nt-bc","rcp26",2071,1.13124
"h_11","hops-a","nt-bc","rcp26",2072,1.13304
"h_11","hops-a","nt-bc","rcp26",2073,11.983427
"h_11","hops-a","nt-bc","rcp60",2013,0.640667
"h_11","hops-a","nt-bc","rcp60",2014,1.006721
"h_11","hops-a","nt-bc","rcp60",2015,0.74764
"h_11","hops-a","nt-bc","rcp60",2016,0.988813
"h_11","hops-a","nt-bc","rcp60",2017,2.145778
"h_11","hops-a","nt-bc","rcp60",2018,3.773485
"h_11","hops-a","nt-bc","rcp60",2019,3.835304
"h_11","hops-a","nt-bc","rcp60",2020,4.941086
"h_11","hops-a","nt-bc","rcp60",2021,8.567754
"h_11","hops-a","nt-bc","rcp60",2022,5.711782
"h_11","hops-a","nt-bc","rcp60",2023,3.94056
"h_11","hops-a","nt-bc","rcp60",2024,0.48059
"h_11","hops-a","nt-bc","rcp60",2025,3.800346
"h_11","hops-a","nt-bc","rcp60",2026,2.0594
"h_11","hops-a","nt-bc","rcp60",2027,1.246218
"h_11","hops-a","nt-bc","rcp60",2028,2.736332
"h_11","hops-a","nt-bc","rcp60",2029,2.156571
"h_11","hops-a","nt-bc","rcp60",2030,1.792747
"h_11","hops-a","nt-bc","rcp60",2031,4.090779
"h_11","hops-a","nt-bc","rcp60",2032,1.656241
"h_11","hops-a","nt-bc","rcp60",2033,1.037106
"h_11","hops-a","nt-bc","rcp60",2034,1.439412
"h_11","hops-a","nt-bc","rcp60",2035,4.396158
"h_11","hops-a","nt-bc","rcp60",2036,4.815835
"h_11","hops-a","nt-bc","rcp60",2037,4.160085
"h_11","hops-a","nt-bc","rcp60",2038,1.085988
"h_11","hops-a","nt-bc","rcp60",2039,1.588501
"h_11","hops-a","nt-bc","rcp60",2040,0.93908
"h_11","hops-a","nt-bc","rcp60",2041,1.245062
"h_11","hops-a","nt-bc","rcp60",2042,3.68134
"h_11","hops-a","nt-bc","rcp60",2043,1.170424
"h_11","hops-a","nt-bc","rcp60",2044,1.574343
"h_11","hops-a","nt-bc","rcp60",2045,0.770801
"h_11","hops-a","nt-bc","rcp60",2046,1.016918
"h_11","hops-a","nt-bc","rcp60",2047,1.270019
"h_11","hops-a","nt-bc","rcp60",2048,0.926361
"h_11","hops-a","nt-bc","rcp60",2049,0.677606
"h_11","hops-a","nt-bc","rcp60",2050,2.999151
"h_11","hops-a","nt-bc","rcp60",2051,0.544968
"h_11","hops-a","nt-bc","rcp60",2052,1.601258
"h_11","hops-a","nt-bc","rcp60",2053,0.825153
"h_11","hops-a","nt-bc","rcp60",2054,0.915697
"h_11","hops-a","nt-bc","rcp60",2055,1.482602
"h_11","hops-a","nt-bc","rcp60",2056,0.667633
"h_11","hops-a","nt-bc","rcp60",2057,2.291865
"h_11","hops-a","nt-bc","rcp60",2058,1.413418
"h_11","hops-a","nt-bc","rcp60",2059,3.995189
"h_11","hops-a","nt-bc","rcp60",2060,2.260223
"h_11","hops-a","nt-bc","rcp60",2061,1.301347
"h_11","hops-a","nt-bc","rcp60",2062,0.560596
"h_11","hops-a","nt-bc","rcp60",2063,0.897101
"h_11","hops-a","nt-bc","rcp60",2064,3.060141
"h_11","hops-a","nt-bc","rcp60",2065,1.04067
"h_11","hops-a","nt-bc","rcp60",2066,0.835528
"h_11","hops-a","nt-bc","rcp60",2067,3.212492
"h_11","hops-a","nt-bc","rcp60",2068,1.146503
"h_11","hops-a","nt-bc","rcp60",2069,0.405488
"h_11","hops-a","nt-bc","rcp60",2070,3.197538
"h_11","hops-a","nt-bc","rcp60",2071,0.404451
"h_11","hops-a","nt-bc","rcp60",2072,1.84876
"h_11","hops-a","nt-bc","rcp60",2073,9.800363
"h_11","hops-a","nt-nc","rcp26",2013,5.27984
"h_11","hops-a","nt-nc","rcp26",2014,17.489252
"h_11","hops-a","nt-nc","rcp26",2015,20.421248
"h_11","hops-a","nt-nc","rcp26",2016,25.056795
"h_11","hops-a","nt-nc","rcp26",2017,31.385815
"h_11","hops-a","nt-nc","rcp26",2018,29.232922
"h_11","hops-a","nt-nc","rcp26",2019,30.437234
"h_11","hops-a","nt-nc","rcp26",2020,48.40522
"h_11","hops-a","nt-nc","rcp26",2021,19.44622
"h_11","hops-a","nt-nc","rcp26",2022,48.191194
"h_11","hops-a","nt-nc","rcp26",2023,17.75382
"h_11","hops-a","nt-nc","rcp26",2024,45.608392
"h_11","hops-a","nt-nc","rcp26",2025,47.054428
"h_11","hops-a","nt-nc","rcp26",2026,30.959081
"h_11","hops-a","nt-nc","rcp26",2027,33.096258
"h_11","hops-a","nt-nc","rcp26",2028,20.720138
"h_11","hops-a","nt-nc","rcp26",2029,29.851279
"h_11","hops-a","nt-nc","rcp26",2030,41.776443
"h_11","hops-a","nt-nc","rcp26",2031,15.497161
"h_11","hops-a","nt-nc","rcp26",2032,28.601651
"h_11","hops-a","nt-nc","rcp26",2033,43.805889
"h_11","hops-a","nt-nc","rcp26",2034,27.736487
"h_11","hops-a","nt-nc","rcp26",2035,34.445662
"h_11","hops-a","nt-nc","rcp26",2036,26.129441
"h_11","hops-a","nt-nc","rcp26",2037,20.927169
"h_11","hops-a","nt-nc","rcp26",2038,19.675446
"h_11","hops-a","nt-nc","rcp26",2039,28.083896
"h_11","hops-a","nt-nc","rcp26",2040,25.694002
"h_11","hops-a","nt-nc","rcp26",2041,24.247037
"h_11","hops-a","nt-nc","rcp26",2042,22.804286
"h_11","hops-a","nt-nc","rcp26",2043,23.577343
"h_11","hops-a","nt-nc","rcp26",2044,22.458403
"h_11","hops-a","nt-nc","rcp26",2045,19.023499
"h_11","hops-a","nt-nc","rcp26",2046,31.599459
"h_11","hops-a","nt-nc","rcp26",2047,8.420032
"h_11","hops-a","nt-nc","rcp26",2048,30.351323
"h_11","hops-a","nt-nc","rcp26",2049,18.695842
"h_11","hops-a","nt-nc","rcp26",2050,17.865872
"h_11","hops-a","nt-nc","rcp26",2051,19.584171
"h_11","hops-a","nt-nc","rcp26",2052,22.820555
"h_11","hops-a","nt-nc","rcp26",2053,9.619801
"h_11","hops-a","nt-nc","rcp26",2054,17.845483
"h_11","hops-a","nt-nc","rcp26",2055,21.034104
"h_11","hops-a","nt-nc","rcp26",2056,15.716865
"h_11","hops-a","nt-nc","rcp26",2057,25.544627
"h_11","hops-a","nt-nc","rcp26",2058,20.255043
"h_11","hops-a","nt-nc","rcp26",2059,8.749847
"h_11","hops-a","nt-nc","rcp26",2060,20.756683
"h_11","hops-a","nt-nc","rcp26",2061,26.134193
"h_11","hops-a","nt-nc","rcp26",2062,11.082098
"h_11","hops-a","nt-nc","rcp26",2063,23.777133
"h_11","hops-a","nt-nc","rcp26",2064,19.24686
"h_11","hops-a","nt-nc","rcp26",2065,19.346055
"h_11","hops-a","nt-nc","rcp26",2066,8.951521
"h_11","hops-a","nt-nc","rcp26",2067,25.861894
"h_11","hops-a","nt-nc","rcp26",2068,15.314914
"h_11","hops-a","nt-nc","rcp26",2069,21.018822
"h_11","hops-a","nt-nc","rcp26",2070,19.707193
"h_11","hops-a","nt-nc","rcp26",2071,19.809551
"h_11","hops-a","nt-nc","rcp26",2072,20.609948
"h_11","hops-a","nt-nc","rcp60",2013,4.965068
"h_11","hops-a","nt-nc","rcp60",2014,21.681184
"h_11","hops-a","nt-nc","rcp60",2015,23.951166
"h_11","hops-a","nt-nc","rcp60",2016,37.058574
"h_11","hops-a","nt-nc","rcp60",2017,28.187405
"h_11","hops-a","nt-nc","rcp60",2018,24.792427
"h_11","hops-a","nt-nc","rcp60",2019,31.776135
"h_11","hops-a","nt-nc","rcp60",2020,28.297898
"h_11","hops-a","nt-nc","rcp60",2021,57.131103
"h_11","hops-a","nt-nc","rcp60",2022,33.08497
"h_11","hops-a","nt-nc","rcp60",2023,36.912126
"h_11","hops-a","nt-nc","rcp60",2024,33.737847
"h_11","hops-a","nt-nc","rcp60",2025,28.527894
"h_11","hops-a","nt-nc","rcp60",2026,26.543088
"h_11","hops-a","nt-nc","rcp60",2027,29.154808
"h_11","hops-a","nt-nc","rcp60",2028,35.28513
"h_11","hops-a","nt-nc","rcp60",2029,24.421557
"h_11","hops-a","nt-nc","rcp60",2030,41.241556
"h_11","hops-a","nt-nc","rcp60",2031,32.689041
"h_11","hops-a","nt-nc","rcp60",2032,19.399302
"h_11","hops-a","nt-nc","rcp60",2033,23.733486
"h_11","hops-a","nt-nc","rcp60",2034,33.667227
"h_11","hops-a","nt-nc","rcp60",2035,26.460774
"h_11","hops-a","nt-nc","rcp60",2036,26.506548
"h_11","hops-a","nt-nc","rcp60",2037,28.035802
"h_11","hops-a","nt-nc","rcp60",2038,22.874558
"h_11","hops-a","nt-nc","rcp60",2039,24.51479
"h_11","hops-a","nt-nc","rcp60",2040,25.869943
"h_11","hops-a","nt-nc","rcp60",2041,10.864779
"h_11","hops-a","nt-nc","rcp60",2042,33.604898
"h_11","hops-a","nt-nc","rcp60",2043,20.062238
"h_11","hops-a","nt-nc","rcp60",2044,21.489373
"h_11","hops-a","nt-nc","rcp60",2045,12.020717
"h_11","hops-a","nt-nc","rcp60",2046,33.405558
"h_11","hops-a","nt-nc","rcp60",2047,20.054493
"h_11","hops-a","nt-nc","rcp60",2048,22.233295
"h_11","hops-a","nt-nc","rcp60",2049,12.176817
"h_11","hops-a","nt-nc","rcp60",2050,37.939095
"h_11","hops-a","nt-nc","rcp60",2051,15.024226
"h_11","hops-a","nt-nc","rcp60",2052,37.972135
"h_11","hops-a","nt-nc","rcp60",2053,13.720842
"h_11","hops-a","nt-nc","rcp60",2054,20.660473
"h_11","hops-a","nt-nc","rcp60",2055,25.655785
"h_11","hops-a","nt-nc","rcp60",2056,24.374643
"h_11","hops-a","nt-nc","rcp60",2057,22.677977
"h_11","hops-a","nt-nc","rcp60",2058,8.102695
"h_11","hops-a","nt-nc","rcp60",2059,25.846841
"h_11","hops-a","nt-nc","rcp60",2060,29.700106
"h_11","hops-a","nt-nc","rcp60",2061,13.582013
"h_11","hops-a","nt-nc","rcp60",2062,23.660837
"h_11","hops-a","nt-nc","rcp60",2063,21.079276
"h_11","hops-a","nt-nc","rcp60",2064,21.845363
"h_11","hops-a","nt-nc","rcp60",2065,25.094622
"h_11","hops-a","nt-nc","rcp60",2066,16.313376
"h_11","hops-a","nt-nc","rcp60",2067,24.901053
"h_11","hops-a","nt-nc","rcp60",2068,9.197086
"h_11","hops-a","nt-nc","rcp60",2069,16.767416
"h_11","hops-a","nt-nc","rcp60",2070,27.257905
"h_11","hops-a","nt-nc","rcp60",2071,10.24171
"h_11","hops-a","nt-nc","rcp60",2072,30.657033
"h_11","hops-a","rt-bc","rcp26",2013,8.428252
"h_11","hops-a","rt-bc","rcp26",2014,10.253941
"h_11","hops-a","rt-bc","rcp26",2015,2.867106
"h_11","hops-a","rt-bc","rcp26",2016,0.304376
"h_11","hops-a","rt-bc","rcp26",2017,3.619975
"h_11","hops-a","rt-bc","rcp26",2018,3.415593
"h_11","hops-a","rt-bc","rcp26",2019,3.130713
"h_11","hops-a","rt-bc","rcp26",2020,3.155875
"h_11","hops-a","rt-bc","rcp26",2021,3.056245
"h_11","hops-a","rt-bc","rcp26",2022,8.11592
"h_11","hops-a","rt-bc","rcp26",2023,2.970302
"h_11","hops-a","rt-bc","rcp26",2024,11.603853
"h_11","hops-a","rt-bc","rcp26",2025,11.778931
"h_11","hops-a","rt-bc","rcp26",2026,6.954741
"h_11","hops-a","rt-bc","rcp26",2027,8.93494
"h_11","hops-a","rt-bc","rcp26",2028,6.240125
"h_11","hops-a","rt-bc","rcp26",2029,11.096503
"h_11","hops-a","rt-bc","rcp26",2030,5.250255
"h_11","hops-a","rt-bc","rcp26",2031,1.320836
"h_11","hops-a","rt-bc","rcp26",2032,6.205407
"h_11","hops-a","rt-bc","rcp26",2033,7.120966
"h_11","hops-a","rt-bc","rcp26",2034,1.929003
"h_11","hops-a","rt-bc","rcp26",2035,3.269767
"h_11","hops-a","rt-bc","rcp26",2036,7.342646
"h_11","hops-a","rt-bc","rcp26",2037,4.32574
"h_11","hops-a","rt-bc","rcp26",2038,1.555191
"h_11","hops-a","rt-bc","rcp26",2039,5.506269
"h_11","hops-a","rt-bc","rcp26",2040,1.817783
"h_11","hops-a","rt-bc","rcp26",2041,3.124073
"h_11","hops-a","rt-bc","rcp26",2042,4.153087
"h_11","hops-a","rt-bc","rcp26",2043,4.174687
"h_11","hops-a","rt-bc","rcp26",2044,4.09451
"h_11","hops-a","rt-bc","rcp26",2045,1.643012
"h_11","hops-a","rt-bc","rcp26",2046,5.612936
"h_11","hops-a","rt-bc","rcp26",2047,0.435091
"h_11","hops-a","rt-bc","rcp26",2048,7.331472
"h_11","hops-a","rt-bc","rcp26",2049,5.102702
"h_11","hops-a","rt-bc","rcp26",2050,2.231566
"h_11","hops-a","rt-bc","rcp26",2051,2.636745
"h_11","hops-a","rt-bc","rcp26",2052,7.24035
"h_11","hops-a","rt-bc","rcp26",2053,1.838244
"h_11","hops-a","rt-bc","rcp26",2054,4.779854
"h_11","hops-a","rt-bc","rcp26",2055,9.075028
"h_11","hops-a","rt-bc","rcp26",2056,1.825119
"h_11","hops-a","rt-bc","rcp26",2057,2.455154
"h_11","hops-a","rt-bc","rcp26",2058,3.103414
"h_11","hops-a","rt-bc","rcp26",2059,1.515733
"h_11","hops-a","rt-bc","rcp26",2060,0.978618
"h_11","hops-a","rt-bc","rcp26",2061,3.150846
"h_11","hops-a","rt-bc","rcp26",2062,4.718382
"h_11","hops-a","rt-bc","rcp26",2063,1.028383
"h_11","hops-a","rt-bc","rcp26",2064,1.874656
"h_11","hops-a","rt-bc","rcp26",2065,3.146414
"h_11","hops-a","rt-bc","rcp26",2066,0.330608
"h_11","hops-a","rt-bc","rcp26",2067,4.960853
"h_11","hops-a","rt-bc","rcp26",2068,0.988955
"h_11","hops-a","rt-bc","rcp26",2069,1.252257
"h_11","hops-a","rt-bc","rcp26",2070,0.772489
"h_11","hops-a","rt-bc","rcp26",2071,1.8968
"h_11","hops-a","rt-bc","rcp26",2072,2.958289
"h_11","hops-a","rt-bc","rcp26",2073,10.454129
"h_11","hops-a","rt-bc","rcp60",2013,11.332467
"h_11","hops-a","rt-bc","rcp60",2014,7.873721
"h_11","hops-a","rt-bc","rcp60",2015,1.7632
"h_11","hops-a","rt-bc","rcp60",2016,3.687845
"h_11","hops-a","rt-bc","rcp60",2017,4.26018
"h_11","hops-a","rt-bc","rcp60",2018,7.542075
"h_11","hops-a","rt-bc","rcp60",2019,9.327055
"h_11","hops-a","rt-bc","rcp60",2020,8.939004
"h_11","hops-a","rt-bc","rcp60",2021,13.86982
"h_11","hops-a","rt-bc","rcp60",2022,8.511326
"h_11","hops-a","rt-bc","rcp60",2023,6.37944
"h_11","hops-a","rt-bc","rcp60",2024,0.529729
"h_11","hops-a","rt-bc","rcp60",2025,5.459394
"h_11","hops-a","rt-bc","rcp60",2026,4.538049
"h_11","hops-a","rt-bc","rcp60",2027,3.953831
"h_11","hops-a","rt-bc","rcp60",2028,7.771483
"h_11","hops-a","rt-bc","rcp60",2029,7.12747
"h_11","hops-a","rt-bc","rcp60",2030,4.710998
"h_11","hops-a","rt-bc","rcp60",2031,7.59994
"h_11","hops-a","rt-bc","rcp60",2032,3.797621
"h_11","hops-a","rt-bc","rcp60",2033,2.539919
"h_11","hops-a","rt-bc","rcp60",2034,2.151202
"h_11","hops-a","rt-bc","rcp60",2035,7.245628
"h_11","hops-a","rt-bc","rcp60",2036,8.185092
"h_11","hops-a","rt-bc","rcp60",2037,8.920843
"h_11","hops-a","rt-bc","rcp60",2038,4.709873
"h_11","hops-a","rt-bc","rcp60",2039,6.442588
"h_11","hops-a","rt-bc","rcp60",2040,2.458207
"h_11","hops-a","rt-bc","rcp60",2041,1.841535
"h_11","hops-a","rt-bc","rcp60",2042,6.688048
"h_11","hops-a","rt-bc","rcp60",2043,2.984811
"h_11","hops-a","rt-bc","rcp60",2044,3.183155
"h_11","hops-a","rt-bc","rcp60",2045,1.829958
"h_11","hops-a","rt-bc","rcp60",2046,1.27629
"h_11","hops-a","rt-bc","rcp60",2047,2.899905
"h_11","hops-a","rt-bc","rcp60",2048,1.329624
"h_11","hops-a","rt-bc","rcp60",2049,1.305868
"h_11","hops-a","rt-bc","rcp60",2050,5.76755
"h_11","hops-a","rt-bc","rcp60",2051,1.013368
"h_11","hops-a","rt-bc","rcp60",2052,6.070317
"h_11","hops-a","rt-bc","rcp60",2053,1.563521
"h_11","hops-a","rt-bc","rcp60",2054,2.449845
"h_11","hops-a","rt-bc","rcp60",2055,1.988254
"h_11","hops-a","rt-bc","rcp60",2056,3.831877
"h_11","hops-a","rt-bc","rcp60",2057,4.544554
"h_11","hops-a","rt-bc","rcp60",2058,2.477536
"h_11","hops-a","rt-bc","rcp60",2059,6.643291
"h_11","hops-a","rt-bc","rcp60",2060,4.362804
"h_11","hops-a","rt-bc","rcp60",2061,2.741179
"h_11","hops-a","rt-bc","rcp60",2062,1.870001
"h_11","hops-a","rt-bc","rcp60",2063,1.671365
"h_11","hops-a","rt-bc","rcp60",2064,5.571809
"h_11","hops-a","rt-bc","rcp60",2065,1.657746
"h_11","hops-a","rt-bc","rcp60",2066,0.961595
"h_11","hops-a","rt-bc","rcp60",2067,7.768282
"h_11","hops-a","rt-bc","rcp60",2068,1.944225
"h_11","hops-a","rt-bc","rcp60",2069,0.648474
"h_11","hops-a","rt-bc","rcp60",2070,5.379382
"h_11","hops-a","rt-bc","rcp60",2071,1.032405
"h_11","hops-a","rt-bc","rcp60",2072,3.770697
"h_11","hops-a","rt-bc","rcp60",2073,9.443017
"h_11","hops-a","rt-nc","rcp26",2013,26.835475
"h_11","hops-a","rt-nc","rcp26",2014,32.010692
"h_11","hops-a","rt-nc","rcp26",2015,28.193834
"h_11","hops-a","rt-nc","rcp26",2016,30.245812
"h_11","hops-a","rt-nc","rcp26",2017,34.953532
"h_11","hops-a","rt-nc","rcp26",2018,32.747414
"h_11","hops-a","rt-nc","rcp26",2019,33.011785
"h_11","hops-a","rt-nc","rcp26",2020,50.311396
"h_11","hops-a","rt-nc","rcp26",2021,20.969553
"h_11","hops-a","rt-nc","rcp26",2022,52.210599
"h_11","hops-a","rt-nc","rcp26",2023,18.445745
"h_11","hops-a","rt-nc","rcp26",2024,47.057391
"h_11","hops-a","rt-nc","rcp26",2025,47.436466
"h_11","hops-a","rt-nc","rcp26",2026,31.27353
"h_11","hops-a","rt-nc","rcp26",2027,33.562469
"h_11","hops-a","rt-nc","rcp26",2028,20.906396
"h_11","hops-a","rt-nc","rcp26",2029,29.925413
"h_11","hops-a","rt-nc","rcp26",2030,41.319455
"h_11","hops-a","rt-nc","rcp26",2031,15.336463
"h_11","hops-a","rt-nc","rcp26",2032,28.851098
"h_11","hops-a","rt-nc","rcp26",2033,43.515528
"h_11","hops-a","rt-nc","rcp26",2034,27.424331
"h_11","hops-a","rt-nc","rcp26",2035,34.674349
"h_11","hops-a","rt-nc","rcp26",2036,26.308563
"h_11","hops-a","rt-nc","rcp26",2037,21.011312
"h_11","hops-a","rt-nc","rcp26",2038,19.849814
"h_11","hops-a","rt-nc","rcp26",2039,28.823722
"h_11","hops-a","rt-nc","rcp26",2040,25.72095
"h_11","hops-a","rt-nc","rcp26",2041,23.773531
"h_11","hops-a","rt-nc","rcp26",2042,22.958189
"h_11","hops-a","rt-nc","rcp26",2043,24.604205
"h_11","hops-a","rt-nc","rcp26",2044,22.877166
"h_11","hops-a","rt-nc","rcp26",2045,19.157792
"h_11","hops-a","rt-nc","rcp26",2046,32.956699
"h_11","hops-a","rt-nc","rcp26",2047,8.286598
"h_11","hops-a","rt-nc","rcp26",2048,31.254885
"h_11","hops-a","rt-nc","rcp26",2049,19.746692
"h_11","hops-a","rt-nc","rcp26",2050,18.155915
"h_11","hops-a","rt-nc","rcp26",2051,20.544529
"h_11","hops-a","rt-nc","rcp26",2052,23.794574
"h_11","hops-a","rt-nc","rcp26",2053,9.961073
"h_11","hops-a","rt-nc","rcp26",2054,18.685473
"h_11","hops-a","rt-nc","rcp26",2055,22.126106
"h_11","hops-a","rt-nc","rcp26",2056,16.911559
"h_11","hops-a","rt-nc","rcp26",2057,26.374443
"h_11","hops-a","rt-nc","rcp26",2058,21.561595
"h_11","hops-a","rt-nc","rcp26",2059,9.151765
"h_11","hops-a","rt-nc","rcp26",2060,21.697784
"h_11","hops-a","rt-nc","rcp26",2061,27.958481
"h_11","hops-a","rt-nc","rcp26",2062,11.524828
"h_11","hops-a","rt-nc","rcp26",2063,25.073954
"h_11","hops-a","rt-nc","rcp26",2064,20.262633
"h_11","hops-a","rt-nc","rcp26",2065,20.672357
"h_11","hops-a","rt-nc","rcp26",2066,9.490494
"h_11","hops-a","rt-nc","rcp26",2067,27.405633
"h_11","hops-a","rt-nc","rcp26",2068,16.14225
"h_11","hops-a","rt-nc","rcp26",2069,22.025325
"h_11","hops-a","rt-nc","rcp26",2070,21.384099
"h_11","hops-a","rt-nc","rcp26",2071,21.103535
"h_11","hops-a","rt-nc","rcp26",2072,22.303448
"h_11","hops-a","rt-nc","rcp60",2013,25.704977
"h_11","hops-a","rt-nc","rcp60",2014,44.551628
"h_11","hops-a","rt-nc","rcp60",2015,31.072727
"h_11","hops-a","rt-nc","rcp60",2016,43.889212
"h_11","hops-a","rt-nc","rcp60",2017,30.968337
"h_11","hops-a","rt-nc","rcp60",2018,27.414544
"h_11","hops-a","rt-nc","rcp60",2019,34.637162
"h_11","hops-a","rt-nc","rcp60",2020,30.674517
"h_11","hops-a","rt-nc","rcp60",2021,58.574406
"h_11","hops-a","rt-nc","rcp60",2022,35.097798
"h_11","hops-a","rt-nc","rcp60",2023,37.212692
"h_11","hops-a","rt-nc","rcp60",2024,34.407517
"h_11","hops-a","rt-nc","rcp60",2025,28.518773
"h_11","hops-a","rt-nc","rcp60",2026,26.617034
"h_11","hops-a","rt-nc","rcp60",2027,30.66087
"h_11","hops-a","rt-nc","rcp60",2028,35.077106
"h_11","hops-a","rt-nc","rcp60",2029,24.216212
"h_11","hops-a","rt-nc","rcp60",2030,42.995351
"h_11","hops-a","rt-nc","rcp60",2031,32.688076
"h_11","hops-a","rt-nc","rcp60",2032,19.009888
"h_11","hops-a","rt-nc","rcp60",2033,23.89741
"h_11","hops-a","rt-nc","rcp60",2034,33.212301
"h_11","hops-a","rt-nc","rcp60",2035,26.432058
"h_11","hops-a","rt-nc","rcp60",2036,26.588072
"h_11","hops-a","rt-nc","rcp60",2037,28.100819
"h_11","hops-a","rt-nc","rcp60",2038,22.804076
"h_11","hops-a","rt-nc","rcp60",2039,24.305482
"h_11","hops-a","rt-nc","rcp60",2040,26.164778
"h_11","hops-a","rt-nc","rcp60",2041,10.739568
"h_11","hops-a","rt-nc","rcp60",2042,34.294942
"h_11","hops-a","rt-nc","rcp60",2043,20.28882
"h_11","hops-a","rt-nc","rcp60",2044,21.899786
"h_11","hops-a","rt-nc","rcp60",2045,12.425846
"h_11","hops-a","rt-nc","rcp60",2046,34.616709
"h_11","hops-a","rt-nc","rcp60",2047,20.482938
"h_11","hops-a","rt-nc","rcp60",2048,22.564088
"h_11","hops-a","rt-nc","rcp60",2049,12.30543
"h_11","hops-a","rt-nc","rcp60",2050,38.822717
"h_11","hops-a","rt-nc","rcp60",2051,15.711744
"h_11","hops-a","rt-nc","rcp60",2052,39.610246
"h_11","hops-a","rt-nc","rcp60",2053,13.956224
"h_11","hops-a","rt-nc","rcp60",2054,22.179292
"h_11","hops-a","rt-nc","rcp60",2055,26.337498
"h_11","hops-a","rt-nc","rcp60",2056,25.635672
"h_11","hops-a","rt-nc","rcp60",2057,23.201613
"h_11","hops-a","rt-nc","rcp60",2058,8.540342
"h_11","hops-a","rt-nc","rcp60",2059,27.448265
"h_11","hops-a","rt-nc","rcp60",2060,30.70384
"h_11","hops-a","rt-nc","rcp60",2061,13.899111
"h_11","hops-a","rt-nc","rcp60",2062,25.333203
"h_11","hops-a","rt-nc","rcp60",2063,22.451172
"h_11","hops-a","rt-nc","rcp60",2064,23.022093
"h_11","hops-a","rt-nc","rcp60",2065,25.765575
