"site_name","crop_system_name","management","climate_scenario","year","NO3.yr"
"a_1","almond-a","nt-bc","rcp60",2071,1.46948
"a_1","almond-a","nt-bc","rcp60",2072,0.206741
"a_1","almond-a","nt-bc","rcp60",2073,1.123106
"a_1","almond-a","nt-lc","rcp26",2014,0.051155
"a_1","almond-a","nt-lc","rcp26",2015,0.010425
"a_1","almond-a","nt-lc","rcp26",2016,0.099862
"a_1","almond-a","nt-lc","rcp26",2017,0.127912
"a_1","almond-a","nt-lc","rcp26",2018,0.260925
"a_1","almond-a","nt-lc","rcp26",2019,0.055318
"a_1","almond-a","nt-lc","rcp26",2020,0.046232
"a_1","almond-a","nt-lc","rcp26",2021,0.104161
"a_1","almond-a","nt-lc","rcp26",2022,0.066386
"a_1","almond-a","nt-lc","rcp26",2023,0.637932
"a_1","almond-a","nt-lc","rcp26",2024,0.032134
"a_1","almond-a","nt-lc","rcp26",2025,0.18785
"a_1","almond-a","nt-lc","rcp26",2026,0.00944
"a_1","almond-a","nt-lc","rcp26",2027,0.174481
"a_1","almond-a","nt-lc","rcp26",2028,0.076142
"a_1","almond-a","nt-lc","rcp26",2029,0.046149
"a_1","almond-a","nt-lc","rcp26",2030,0.076223
"a_1","almond-a","nt-lc","rcp26",2031,0.094391
"a_1","almond-a","nt-lc","rcp26",2032,0.274985
"a_1","almond-a","nt-lc","rcp26",2033,0.495133
"a_1","almond-a","nt-lc","rcp26",2034,0.051173
"a_1","almond-a","nt-lc","rcp26",2035,0.028213
"a_1","almond-a","nt-lc","rcp26",2036,0.197684
"a_1","almond-a","nt-lc","rcp26",2037,0.433016
"a_1","almond-a","nt-lc","rcp26",2038,0.559375
"a_1","almond-a","nt-lc","rcp26",2039,1.01369
"a_1","almond-a","nt-lc","rcp26",2040,0.312551
"a_1","almond-a","nt-lc","rcp26",2041,0.069562
"a_1","almond-a","nt-lc","rcp26",2042,0.169518
"a_1","almond-a","nt-lc","rcp26",2043,0.490009
"a_1","almond-a","nt-lc","rcp26",2044,0.027096
"a_1","almond-a","nt-lc","rcp26",2045,0.114157
"a_1","almond-a","nt-lc","rcp26",2046,0.126001
"a_1","almond-a","nt-lc","rcp26",2047,0.010314
"a_1","almond-a","nt-lc","rcp26",2048,0.457998
"a_1","almond-a","nt-lc","rcp26",2049,0.060387
"a_1","almond-a","nt-lc","rcp26",2050,0.309411
"a_1","almond-a","nt-lc","rcp26",2051,0.238304
"a_1","almond-a","nt-lc","rcp26",2052,0.251883
"a_1","almond-a","nt-lc","rcp26",2053,0.443202
"a_1","almond-a","nt-lc","rcp26",2054,0.437436
"a_1","almond-a","nt-lc","rcp26",2055,0.168518
"a_1","almond-a","nt-lc","rcp26",2056,0.106308
"a_1","almond-a","nt-lc","rcp26",2057,0.649554
"a_1","almond-a","nt-lc","rcp26",2058,0.260913
"a_1","almond-a","nt-lc","rcp26",2059,0.140098
"a_1","almond-a","nt-lc","rcp26",2060,0.049903
"a_1","almond-a","nt-lc","rcp26",2061,0.279936
"a_1","almond-a","nt-lc","rcp26",2062,0.637131
"a_1","almond-a","nt-lc","rcp26",2063,0.203299
"a_1","almond-a","nt-lc","rcp26",2064,0.304337
"a_1","almond-a","nt-lc","rcp26",2065,0.408808
"a_1","almond-a","nt-lc","rcp26",2066,0.351256
"a_1","almond-a","nt-lc","rcp26",2067,0.332341
"a_1","almond-a","nt-lc","rcp26",2068,0.037019
"a_1","almond-a","nt-lc","rcp26",2069,0.650472
"a_1","almond-a","nt-lc","rcp26",2070,0.148134
"a_1","almond-a","nt-lc","rcp26",2071,0.240369
"a_1","almond-a","nt-lc","rcp26",2072,0.642565
"a_1","almond-a","nt-lc","rcp26",2073,0.322522
"a_1","almond-a","nt-lc","rcp60",2014,0.236956
"a_1","almond-a","nt-lc","rcp60",2015,0.032037
"a_1","almond-a","nt-lc","rcp60",2016,0.343076
"a_1","almond-a","nt-lc","rcp60",2017,0.195787
"a_1","almond-a","nt-lc","rcp60",2018,0.177374
"a_1","almond-a","nt-lc","rcp60",2019,0.030018
"a_1","almond-a","nt-lc","rcp60",2020,0.076533
"a_1","almond-a","nt-lc","rcp60",2021,0.041027
"a_1","almond-a","nt-lc","rcp60",2022,0.230245
"a_1","almond-a","nt-lc","rcp60",2023,0.201108
"a_1","almond-a","nt-lc","rcp60",2024,0.077319
"a_1","almond-a","nt-lc","rcp60",2025,0.288633
"a_1","almond-a","nt-lc","rcp60",2026,0.151872
"a_1","almond-a","nt-lc","rcp60",2027,0.048175
"a_1","almond-a","nt-lc","rcp60",2028,0.224529
"a_1","almond-a","nt-lc","rcp60",2029,0.143266
"a_1","almond-a","nt-lc","rcp60",2030,0.108137
"a_1","almond-a","nt-lc","rcp60",2031,0.087389
"a_1","almond-a","nt-lc","rcp60",2032,0.262762
"a_1","almond-a","nt-lc","rcp60",2033,0.070296
"a_1","almond-a","nt-lc","rcp60",2034,0.09557
"a_1","almond-a","nt-lc","rcp60",2035,0.125803
"a_1","almond-a","nt-lc","rcp60",2036,0.13366
"a_1","almond-a","nt-lc","rcp60",2037,0.012009
"a_1","almond-a","nt-lc","rcp60",2038,0.165761
"a_1","almond-a","nt-lc","rcp60",2039,0.13417
"a_1","almond-a","nt-lc","rcp60",2040,0.082296
"a_1","almond-a","nt-lc","rcp60",2041,0.396096
"a_1","almond-a","nt-lc","rcp60",2042,0.1442
"a_1","almond-a","nt-lc","rcp60",2043,0.126837
"a_1","almond-a","nt-lc","rcp60",2044,0.116183
"a_1","almond-a","nt-lc","rcp60",2045,0.207054
"a_1","almond-a","nt-lc","rcp60",2046,0.608259
"a_1","almond-a","nt-lc","rcp60",2047,0.406969
"a_1","almond-a","nt-lc","rcp60",2048,0.033816
"a_1","almond-a","nt-lc","rcp60",2049,0.302418
"a_1","almond-a","nt-lc","rcp60",2050,0.292538
"a_1","almond-a","nt-lc","rcp60",2051,0.457741
"a_1","almond-a","nt-lc","rcp60",2052,0.243133
"a_1","almond-a","nt-lc","rcp60",2053,1.08827
"a_1","almond-a","nt-lc","rcp60",2054,0.192811
"a_1","almond-a","nt-lc","rcp60",2055,0.100158
"a_1","almond-a","nt-lc","rcp60",2056,0.360574
"a_1","almond-a","nt-lc","rcp60",2057,0.200342
"a_1","almond-a","nt-lc","rcp60",2058,0.31386
"a_1","almond-a","nt-lc","rcp60",2059,0.177954
"a_1","almond-a","nt-lc","rcp60",2060,0.234718
"a_1","almond-a","nt-lc","rcp60",2061,0.238926
"a_1","almond-a","nt-lc","rcp60",2062,0.500942
"a_1","almond-a","nt-lc","rcp60",2063,0.484546
"a_1","almond-a","nt-lc","rcp60",2064,0.63402
"a_1","almond-a","nt-lc","rcp60",2065,0.117625
"a_1","almond-a","nt-lc","rcp60",2066,0.158166
"a_1","almond-a","nt-lc","rcp60",2067,0.098111
"a_1","almond-a","nt-lc","rcp60",2068,0.853481
"a_1","almond-a","nt-lc","rcp60",2069,0.403317
"a_1","almond-a","nt-lc","rcp60",2070,0.159736
"a_1","almond-a","nt-lc","rcp60",2071,1.46948
"a_1","almond-a","nt-lc","rcp60",2072,0.206741
"a_1","almond-a","nt-lc","rcp60",2073,1.123106
"a_1","almond-a","nt-nc","rcp26",2013,0.733027
"a_1","almond-a","nt-nc","rcp26",2014,0.013135
"a_1","almond-a","nt-nc","rcp26",2015,0.013784
"a_1","almond-a","nt-nc","rcp26",2016,5.570107
"a_1","almond-a","nt-nc","rcp26",2017,5.222355
"a_1","almond-a","nt-nc","rcp26",2018,7.640005
"a_1","almond-a","nt-nc","rcp26",2019,0.141833
"a_1","almond-a","nt-nc","rcp26",2020,3.497133
"a_1","almond-a","nt-nc","rcp26",2021,9.058167
"a_1","almond-a","nt-nc","rcp26",2022,2.540826
"a_1","almond-a","nt-nc","rcp26",2023,15.25416
"a_1","almond-a","nt-nc","rcp26",2024,4.269612
"a_1","almond-a","nt-nc","rcp26",2025,4.280037
"a_1","almond-a","nt-nc","rcp26",2026,0.593159
"a_1","almond-a","nt-nc","rcp26",2027,0.320188
"a_1","almond-a","nt-nc","rcp26",2028,3.057883
"a_1","almond-a","nt-nc","rcp26",2029,3.45577
"a_1","almond-a","nt-nc","rcp26",2030,5.177165
"a_1","almond-a","nt-nc","rcp26",2031,4.372885
"a_1","almond-a","nt-nc","rcp26",2032,14.296853
"a_1","almond-a","nt-nc","rcp26",2033,3.413279
"a_1","almond-a","nt-nc","rcp26",2034,0.110819
"a_1","almond-a","nt-nc","rcp26",2035,3.779852
"a_1","almond-a","nt-nc","rcp26",2036,3.244029
"a_1","almond-a","nt-nc","rcp26",2037,8.036859
"a_1","almond-a","nt-nc","rcp26",2038,4.855413
"a_1","almond-a","nt-nc","rcp26",2039,5.963283
"a_1","almond-a","nt-nc","rcp26",2040,2.424002
"a_1","almond-a","nt-nc","rcp26",2041,1.488882
"a_1","almond-a","nt-nc","rcp26",2042,2.505609
"a_1","almond-a","nt-nc","rcp26",2043,5.532909
"a_1","almond-a","nt-nc","rcp26",2044,0.071844
"a_1","almond-a","nt-nc","rcp26",2045,1.475333
"a_1","almond-a","nt-nc","rcp26",2046,0.162107
"a_1","almond-a","nt-nc","rcp26",2047,1.466009
"a_1","almond-a","nt-nc","rcp26",2048,8.418584
"a_1","almond-a","nt-nc","rcp26",2049,2.225694
"a_1","almond-a","nt-nc","rcp26",2050,4.782347
"a_1","almond-a","nt-nc","rcp26",2051,1.383248
"a_1","almond-a","nt-nc","rcp26",2052,1.411362
"a_1","almond-a","nt-nc","rcp26",2053,10.320016
"a_1","almond-a","nt-nc","rcp26",2054,3.798455
"a_1","almond-a","nt-nc","rcp26",2055,2.491575
"a_1","almond-a","nt-nc","rcp26",2056,0.114593
"a_1","almond-a","nt-nc","rcp26",2057,2.298406
"a_1","almond-a","nt-nc","rcp26",2058,2.748066
"a_1","almond-a","nt-nc","rcp26",2059,0.198596
"a_1","almond-a","nt-nc","rcp26",2060,0.464098
"a_1","almond-a","nt-nc","rcp26",2061,0.798023
"a_1","almond-a","nt-nc","rcp26",2062,13.016355
"a_1","almond-a","nt-nc","rcp26",2063,0.094933
"a_1","almond-a","nt-nc","rcp26",2064,4.458694
"a_1","almond-a","nt-nc","rcp26",2065,4.373582
"a_1","almond-a","nt-nc","rcp26",2066,3.879131
"a_1","almond-a","nt-nc","rcp26",2067,1.688517
"a_1","almond-a","nt-nc","rcp26",2068,2.396583
"a_1","almond-a","nt-nc","rcp26",2069,3.019191
"a_1","almond-a","nt-nc","rcp26",2070,0.536961
"a_1","almond-a","nt-nc","rcp26",2071,2.118556
"a_1","almond-a","nt-nc","rcp26",2072,5.866118
"a_1","almond-a","nt-nc","rcp60",2013,1.857816
"a_1","almond-a","nt-nc","rcp60",2014,1.376249
"a_1","almond-a","nt-nc","rcp60",2015,0.969903
"a_1","almond-a","nt-nc","rcp60",2016,9.294779
"a_1","almond-a","nt-nc","rcp60",2017,4.963273
"a_1","almond-a","nt-nc","rcp60",2018,4.750687
"a_1","almond-a","nt-nc","rcp60",2019,4.352543
"a_1","almond-a","nt-nc","rcp60",2020,0.255784
"a_1","almond-a","nt-nc","rcp60",2021,0.474619
"a_1","almond-a","nt-nc","rcp60",2022,15.03387
"a_1","almond-a","nt-nc","rcp60",2023,4.220233
"a_1","almond-a","nt-nc","rcp60",2024,1.708534
"a_1","almond-a","nt-nc","rcp60",2025,8.628431
"a_1","almond-a","nt-nc","rcp60",2026,3.407617
"a_1","almond-a","nt-nc","rcp60",2027,0.041622
"a_1","almond-a","nt-nc","rcp60",2028,3.764269
"a_1","almond-a","nt-nc","rcp60",2029,1.149767
"a_1","almond-a","nt-nc","rcp60",2030,8.038962
"a_1","almond-a","nt-nc","rcp60",2031,10.912952
"a_1","almond-a","nt-nc","rcp60",2032,3.148033
"a_1","almond-a","nt-nc","rcp60",2033,0.609387
"a_1","almond-a","nt-nc","rcp60",2034,0.520144
"a_1","almond-a","nt-nc","rcp60",2035,3.428384
"a_1","almond-a","nt-nc","rcp60",2036,2.47207
"a_1","almond-a","nt-nc","rcp60",2037,0.02561
"a_1","almond-a","nt-nc","rcp60",2038,6.352512
"a_1","almond-a","nt-nc","rcp60",2039,0.865679
"a_1","almond-a","nt-nc","rcp60",2040,0.094931
"a_1","almond-a","nt-nc","rcp60",2041,18.68036
"a_1","almond-a","nt-nc","rcp60",2042,0.314332
"a_1","almond-a","nt-nc","rcp60",2043,0.153933
"a_1","almond-a","nt-nc","rcp60",2044,9.608893
"a_1","almond-a","nt-nc","rcp60",2045,4.772737
"a_1","almond-a","nt-nc","rcp60",2046,2.194525
"a_1","almond-a","nt-nc","rcp60",2047,2.724249
"a_1","almond-a","nt-nc","rcp60",2048,0.033618
"a_1","almond-a","nt-nc","rcp60",2049,7.921745
"a_1","almond-a","nt-nc","rcp60",2050,2.597854
"a_1","almond-a","nt-nc","rcp60",2051,2.568708
"a_1","almond-a","nt-nc","rcp60",2052,0.890081
"a_1","almond-a","nt-nc","rcp60",2053,6.289637
"a_1","almond-a","nt-nc","rcp60",2054,2.412769
"a_1","almond-a","nt-nc","rcp60",2055,1.857094
"a_1","almond-a","nt-nc","rcp60",2056,1.750003
"a_1","almond-a","nt-nc","rcp60",2057,3.032233
"a_1","almond-a","nt-nc","rcp60",2058,2.911941
"a_1","almond-a","nt-nc","rcp60",2059,4.008316
"a_1","almond-a","nt-nc","rcp60",2060,2.032365
"a_1","almond-a","nt-nc","rcp60",2061,1.010764
"a_1","almond-a","nt-nc","rcp60",2062,6.343995
"a_1","almond-a","nt-nc","rcp60",2063,0.804262
"a_1","almond-a","nt-nc","rcp60",2064,5.776713
"a_1","almond-a","nt-nc","rcp60",2065,0.719485
"a_1","almond-a","nt-nc","rcp60",2066,0.464878
"a_1","almond-a","nt-nc","rcp60",2067,0.146144
"a_1","almond-a","nt-nc","rcp60",2068,12.265434
"a_1","almond-a","nt-nc","rcp60",2069,0.794751
"a_1","almond-a","nt-nc","rcp60",2070,1.009293
"a_1","almond-a","nt-nc","rcp60",2071,8.032942
"a_1","almond-a","nt-nc","rcp60",2072,1.259451
"a_1","almond-a","rt-bc","rcp26",2013,0.390479
"a_1","almond-a","rt-bc","rcp26",2014,0.026837
"a_1","almond-a","rt-bc","rcp26",2015,0.031102
"a_1","almond-a","rt-bc","rcp26",2016,0.107877
"a_1","almond-a","rt-bc","rcp26",2017,0.137588
"a_1","almond-a","rt-bc","rcp26",2018,0.326125
"a_1","almond-a","rt-bc","rcp26",2019,0.145263
"a_1","almond-a","rt-bc","rcp26",2020,0.049429
"a_1","almond-a","rt-bc","rcp26",2021,0.132338
"a_1","almond-a","rt-bc","rcp26",2022,0.079551
"a_1","almond-a","rt-bc","rcp26",2023,0.644881
"a_1","almond-a","rt-bc","rcp26",2024,0.027076
"a_1","almond-a","rt-bc","rcp26",2025,0.177295
"a_1","almond-a","rt-bc","rcp26",2026,0.009442
"a_1","almond-a","rt-bc","rcp26",2027,0.266144
"a_1","almond-a","rt-bc","rcp26",2028,0.057577
"a_1","almond-a","rt-bc","rcp26",2029,0.044607
"a_1","almond-a","rt-bc","rcp26",2030,0.066143
"a_1","almond-a","rt-bc","rcp26",2031,0.087133
"a_1","almond-a","rt-bc","rcp26",2032,0.261567
"a_1","almond-a","rt-bc","rcp26",2033,0.473841
"a_1","almond-a","rt-bc","rcp26",2034,0.033857
"a_1","almond-a","rt-bc","rcp26",2035,0.020722
"a_1","almond-a","rt-bc","rcp26",2036,0.195094
"a_1","almond-a","rt-bc","rcp26",2037,0.438006
"a_1","almond-a","rt-bc","rcp26",2038,0.980148
"a_1","almond-a","rt-bc","rcp26",2039,1.414676
"a_1","almond-a","rt-bc","rcp26",2040,0.286987
"a_1","almond-a","rt-bc","rcp26",2041,0.050163
"a_1","almond-a","rt-bc","rcp26",2042,0.13857
"a_1","almond-a","rt-bc","rcp26",2043,0.470482
"a_1","almond-a","rt-bc","rcp26",2044,0.020894
"a_1","almond-a","rt-bc","rcp26",2045,0.083257
"a_1","almond-a","rt-bc","rcp26",2046,0.091515
"a_1","almond-a","rt-bc","rcp26",2047,0.017475
"a_1","almond-a","rt-bc","rcp26",2048,0.502936
"a_1","almond-a","rt-bc","rcp26",2049,0.051132
"a_1","almond-a","rt-bc","rcp26",2050,0.258356
"a_1","almond-a","rt-bc","rcp26",2051,0.339372
"a_1","almond-a","rt-bc","rcp26",2052,0.241406
"a_1","almond-a","rt-bc","rcp26",2053,0.546657
"a_1","almond-a","rt-bc","rcp26",2054,0.567168
"a_1","almond-a","rt-bc","rcp26",2055,0.142224
"a_1","almond-a","rt-bc","rcp26",2056,0.071158
"a_1","almond-a","rt-bc","rcp26",2057,1.782753
"a_1","almond-a","rt-bc","rcp26",2058,0.356574
"a_1","almond-a","rt-bc","rcp26",2059,0.09725
"a_1","almond-a","rt-bc","rcp26",2060,0.049575
"a_1","almond-a","rt-bc","rcp26",2061,0.433185
"a_1","almond-a","rt-bc","rcp26",2062,0.631917
"a_1","almond-a","rt-bc","rcp26",2063,0.147458
"a_1","almond-a","rt-bc","rcp26",2064,0.408158
"a_1","almond-a","rt-bc","rcp26",2065,0.487578
"a_1","almond-a","rt-bc","rcp26",2066,0.358151
"a_1","almond-a","rt-bc","rcp26",2067,0.314801
"a_1","almond-a","rt-bc","rcp26",2068,0.026877
"a_1","almond-a","rt-bc","rcp26",2069,0.835187
"a_1","almond-a","rt-bc","rcp26",2070,0.086597
"a_1","almond-a","rt-bc","rcp26",2071,0.269833
"a_1","almond-a","rt-bc","rcp26",2072,0.651311
"a_1","almond-a","rt-bc","rcp26",2073,0.212565
"a_1","almond-a","rt-bc","rcp60",2013,0.799271
"a_1","almond-a","rt-bc","rcp60",2014,0.298868
"a_1","almond-a","rt-bc","rcp60",2015,0.056004
"a_1","almond-a","rt-bc","rcp60",2016,0.409465
"a_1","almond-a","rt-bc","rcp60",2017,0.231851
"a_1","almond-a","rt-bc","rcp60",2018,0.215552
"a_1","almond-a","rt-bc","rcp60",2019,0.027875
"a_1","almond-a","rt-bc","rcp60",2020,0.131541
"a_1","almond-a","rt-bc","rcp60",2021,0.044535
"a_1","almond-a","rt-bc","rcp60",2022,0.245721
"a_1","almond-a","rt-bc","rcp60",2023,0.252928
"a_1","almond-a","rt-bc","rcp60",2024,0.066945
"a_1","almond-a","rt-bc","rcp60",2025,0.282565
"a_1","almond-a","rt-bc","rcp60",2026,0.250131
"a_1","almond-a","rt-bc","rcp60",2027,0.04142
"a_1","almond-a","rt-bc","rcp60",2028,0.403867
"a_1","almond-a","rt-bc","rcp60",2029,0.186495
"a_1","almond-a","rt-bc","rcp60",2030,0.150435
"a_1","almond-a","rt-bc","rcp60",2031,0.072917
"a_1","almond-a","rt-bc","rcp60",2032,0.296779
"a_1","almond-a","rt-bc","rcp60",2033,0.065569
"a_1","almond-a","rt-bc","rcp60",2034,0.120079
"a_1","almond-a","rt-bc","rcp60",2035,0.154753
"a_1","almond-a","rt-bc","rcp60",2036,0.11824
"a_1","almond-a","rt-bc","rcp60",2037,0.005165
"a_1","almond-a","rt-bc","rcp60",2038,0.161594
"a_1","almond-a","rt-bc","rcp60",2039,0.167918
"a_1","almond-a","rt-bc","rcp60",2040,0.108802
"a_1","almond-a","rt-bc","rcp60",2041,0.368378
"a_1","almond-a","rt-bc","rcp60",2042,0.120486
"a_1","almond-a","rt-bc","rcp60",2043,0.136863
"a_1","almond-a","rt-bc","rcp60",2044,0.100929
"a_1","almond-a","rt-bc","rcp60",2045,0.254381
"a_1","almond-a","rt-bc","rcp60",2046,0.994622
"a_1","almond-a","rt-bc","rcp60",2047,0.416417
"a_1","almond-a","rt-bc","rcp60",2048,0.016125
"a_1","almond-a","rt-bc","rcp60",2049,0.282754
"a_1","almond-a","rt-bc","rcp60",2050,0.267695
"a_1","almond-a","rt-bc","rcp60",2051,0.543853
"a_1","almond-a","rt-bc","rcp60",2052,0.307038
"a_1","almond-a","rt-bc","rcp60",2053,1.712163
"a_1","almond-a","rt-bc","rcp60",2054,0.178488
"a_1","almond-a","rt-bc","rcp60",2055,0.064724
"a_1","almond-a","rt-bc","rcp60",2056,0.398754
"a_1","almond-a","rt-bc","rcp60",2057,0.169602
"a_1","almond-a","rt-bc","rcp60",2058,0.375189
"a_1","almond-a","rt-bc","rcp60",2059,0.179402
"a_1","almond-a","rt-bc","rcp60",2060,0.19673
"a_1","almond-a","rt-bc","rcp60",2061,0.177886
"a_1","almond-a","rt-bc","rcp60",2062,0.665713
"a_1","almond-a","rt-bc","rcp60",2063,0.726637
"a_1","almond-a","rt-bc","rcp60",2064,0.789193
"a_1","almond-a","rt-bc","rcp60",2065,0.091228
"a_1","almond-a","rt-bc","rcp60",2066,0.189865
"a_1","almond-a","rt-bc","rcp60",2067,0.071308
"a_1","almond-a","rt-bc","rcp60",2068,0.820204
"a_1","almond-a","rt-bc","rcp60",2069,0.583799
"a_1","almond-a","rt-bc","rcp60",2070,0.148484
"a_1","almond-a","rt-bc","rcp60",2071,1.353932
"a_1","almond-a","rt-bc","rcp60",2072,0.172404
"a_1","almond-a","rt-bc","rcp60",2073,1.073819
"a_1","almond-a","rt-lc","rcp26",2013,0.390479
"a_1","almond-a","rt-lc","rcp26",2014,0.026837
"a_1","almond-a","rt-lc","rcp26",2015,0.061859
"a_1","almond-a","rt-lc","rcp26",2016,0.206509
"a_1","almond-a","rt-lc","rcp26",2017,0.157597
"a_1","almond-a","rt-lc","rcp26",2018,1.340427
"a_1","almond-a","rt-lc","rcp26",2019,0.599436
"a_1","almond-a","rt-lc","rcp26",2020,0.150835
"a_1","almond-a","rt-lc","rcp26",2021,0.543101
"a_1","almond-a","rt-lc","rcp26",2022,1.062609
"a_1","almond-a","rt-lc","rcp26",2023,4.707574
"a_1","almond-a","rt-lc","rcp26",2024,1.042088
"a_1","almond-a","rt-lc","rcp26",2025,4.15375
"a_1","almond-a","rt-lc","rcp26",2026,4.363925
"a_1","almond-a","rt-lc","rcp26",2027,3.011021
"a_1","almond-a","rt-lc","rcp26",2028,5.010192
"a_1","almond-a","rt-lc","rcp26",2029,0.585899
"a_1","almond-a","rt-lc","rcp26",2030,3.190223
"a_1","almond-a","rt-lc","rcp26",2031,2.041752
"a_1","almond-a","rt-lc","rcp26",2032,14.936369
"a_1","almond-a","rt-lc","rcp26",2033,21.544323
"a_1","almond-a","rt-lc","rcp26",2034,0.330523
"a_1","almond-a","rt-lc","rcp26",2035,1.320616
"a_1","almond-a","rt-lc","rcp26",2036,1.559745
"a_1","almond-a","rt-lc","rcp26",2037,22.641329
"a_1","almond-a","rt-lc","rcp26",2038,7.678662
"a_1","almond-a","rt-lc","rcp26",2039,116.057881
"a_1","almond-a","rt-lc","rcp26",2040,10.609585
"a_1","almond-a","rt-lc","rcp26",2041,14.982876
"a_1","almond-a","rt-lc","rcp26",2042,7.885479
"a_1","almond-a","rt-lc","rcp26",2043,24.712496
"a_1","almond-a","rt-lc","rcp26",2044,1.883524
"a_1","almond-a","rt-lc","rcp26",2045,4.453506
"a_1","almond-a","rt-lc","rcp26",2046,3.035623
"a_1","almond-a","rt-lc","rcp26",2047,3.662996
"a_1","almond-a","rt-lc","rcp26",2048,71.749969
"a_1","almond-a","rt-lc","rcp26",2049,0.865832
"a_1","almond-a","rt-lc","rcp26",2050,7.811917
"a_1","almond-a","rt-lc","rcp26",2051,4.891037
"a_1","almond-a","rt-lc","rcp26",2052,2.814326
"a_1","almond-a","rt-lc","rcp26",2053,21.04619
"a_1","almond-a","rt-lc","rcp26",2054,212.50293
"a_1","almond-a","rt-lc","rcp26",2055,31.338845
"a_1","almond-a","rt-lc","rcp26",2056,1.638516
"a_1","almond-a","rt-lc","rcp26",2057,14.306505
"a_1","almond-a","rt-lc","rcp26",2058,6.455802
"a_1","almond-a","rt-lc","rcp26",2059,0.502898
"a_1","almond-a","rt-lc","rcp26",2060,2.782743
"a_1","almond-a","rt-lc","rcp26",2061,4.935453
"a_1","almond-a","rt-lc","rcp26",2062,56.451213
"a_1","almond-a","rt-lc","rcp26",2063,1.694446
"a_1","almond-a","rt-lc","rcp26",2064,20.175229
"a_1","almond-a","rt-lc","rcp26",2065,35.735268
"a_1","almond-a","rt-lc","rcp26",2066,26.732468
"a_1","almond-a","rt-lc","rcp26",2067,9.71136
"a_1","almond-a","rt-lc","rcp26",2068,4.646135
"a_1","almond-a","rt-lc","rcp26",2069,75.942848
"a_1","almond-a","rt-lc","rcp26",2070,2.846412
"a_1","almond-a","rt-lc","rcp26",2071,8.158432
"a_1","almond-a","rt-lc","rcp26",2072,170.518971
"a_1","almond-a","rt-lc","rcp26",2073,4.382786
"a_1","almond-a","rt-lc","rcp60",2013,0.799271
"a_1","almond-a","rt-lc","rcp60",2014,0.298868
"a_1","almond-a","rt-lc","rcp60",2015,0.060743
"a_1","almond-a","rt-lc","rcp60",2016,1.613507
"a_1","almond-a","rt-lc","rcp60",2017,1.40722
"a_1","almond-a","rt-lc","rcp60",2018,2.495692
"a_1","almond-a","rt-lc","rcp60",2019,1.631595
"a_1","almond-a","rt-lc","rcp60",2020,2.164965
"a_1","almond-a","rt-lc","rcp60",2021,0.539577
"a_1","almond-a","rt-lc","rcp60",2022,8.639446
"a_1","almond-a","rt-lc","rcp60",2023,7.680637
"a_1","almond-a","rt-lc","rcp60",2024,0.039804
"a_1","almond-a","rt-lc","rcp60",2025,5.447564
"a_1","almond-a","rt-lc","rcp60",2026,2.404182
"a_1","almond-a","rt-lc","rcp60",2027,0.477746
"a_1","almond-a","rt-lc","rcp60",2028,5.313262
"a_1","almond-a","rt-lc","rcp60",2029,1.399942
"a_1","almond-a","rt-lc","rcp60",2030,1.343909
"a_1","almond-a","rt-lc","rcp60",2031,19.809848
"a_1","almond-a","rt-lc","rcp60",2032,2.850959
"a_1","almond-a","rt-lc","rcp60",2033,1.920138
"a_1","almond-a","rt-lc","rcp60",2034,1.154111
"a_1","almond-a","rt-lc","rcp60",2035,4.906205
"a_1","almond-a","rt-lc","rcp60",2036,1.66845
"a_1","almond-a","rt-lc","rcp60",2037,0.10135
"a_1","almond-a","rt-lc","rcp60",2038,1.601538
"a_1","almond-a","rt-lc","rcp60",2039,2.123714
"a_1","almond-a","rt-lc","rcp60",2040,0.963386
"a_1","almond-a","rt-lc","rcp60",2041,4.319504
"a_1","almond-a","rt-lc","rcp60",2042,3.543749
"a_1","almond-a","rt-lc","rcp60",2043,3.012087
"a_1","almond-a","rt-lc","rcp60",2044,88.452246
"a_1","almond-a","rt-lc","rcp60",2045,24.273372
"a_1","almond-a","rt-lc","rcp60",2046,16.577464
"a_1","almond-a","rt-lc","rcp60",2047,6.74959
"a_1","almond-a","rt-lc","rcp60",2048,0.332839
"a_1","almond-a","rt-lc","rcp60",2049,7.425469
"a_1","almond-a","rt-lc","rcp60",2050,6.714797
"a_1","almond-a","rt-lc","rcp60",2051,93.079606
"a_1","almond-a","rt-lc","rcp60",2052,3.112475
"a_1","almond-a","rt-lc","rcp60",2053,103.063527
"a_1","almond-a","rt-lc","rcp60",2054,2.301394
"a_1","almond-a","rt-lc","rcp60",2055,2.008869
"a_1","almond-a","rt-lc","rcp60",2056,3.841775
"a_1","almond-a","rt-lc","rcp60",2057,2.367304
"a_1","almond-a","rt-lc","rcp60",2058,16.207515
"a_1","almond-a","rt-lc","rcp60",2059,2.684345
"a_1","almond-a","rt-lc","rcp60",2060,0.549922
"a_1","almond-a","rt-lc","rcp60",2061,3.656089
