"site_name","crop","management","climate_scenario","year","NO3.yr"
"v_8","grape-a","ct-nc","rcp26",2053,104.031715
"v_8","grape-a","ct-nc","rcp26",2054,37.283412
"v_8","grape-a","ct-nc","rcp26",2055,62.205803
"v_8","grape-a","ct-nc","rcp26",2056,46.178103
"v_8","grape-a","ct-nc","rcp26",2057,127.634419
"v_8","grape-a","ct-nc","rcp26",2058,47.558168
"v_8","grape-a","ct-nc","rcp26",2059,53.649965
"v_8","grape-a","ct-nc","rcp26",2060,67.720827
"v_8","grape-a","ct-nc","rcp26",2061,99.545951
"v_8","grape-a","ct-nc","rcp26",2062,49.265924
"v_8","grape-a","ct-nc","rcp26",2063,58.533816
"v_8","grape-a","ct-nc","rcp26",2064,106.107818
"v_8","grape-a","ct-nc","rcp26",2065,92.995917
"v_8","grape-a","ct-nc","rcp26",2066,79.336872
"v_8","grape-a","ct-nc","rcp26",2067,42.739876
"v_8","grape-a","ct-nc","rcp26",2068,75.913128
"v_8","grape-a","ct-nc","rcp26",2069,47.015416
"v_8","grape-a","ct-nc","rcp26",2070,84.566484
"v_8","grape-a","ct-nc","rcp26",2071,51.393836
"v_8","grape-a","ct-nc","rcp26",2072,94.469549
"v_8","grape-a","ct-nc","rcp60",2013,24.494054
"v_8","grape-a","ct-nc","rcp60",2014,48.661559
"v_8","grape-a","ct-nc","rcp60",2015,79.159549
"v_8","grape-a","ct-nc","rcp60",2016,76.392473
"v_8","grape-a","ct-nc","rcp60",2017,61.274599
"v_8","grape-a","ct-nc","rcp60",2018,52.306262
"v_8","grape-a","ct-nc","rcp60",2019,68.683573
"v_8","grape-a","ct-nc","rcp60",2020,39.445156
"v_8","grape-a","ct-nc","rcp60",2021,86.197227
"v_8","grape-a","ct-nc","rcp60",2022,102.644567
"v_8","grape-a","ct-nc","rcp60",2023,86.023637
"v_8","grape-a","ct-nc","rcp60",2024,59.52777
"v_8","grape-a","ct-nc","rcp60",2025,97.662869
"v_8","grape-a","ct-nc","rcp60",2026,42.025486
"v_8","grape-a","ct-nc","rcp60",2027,50.97533
"v_8","grape-a","ct-nc","rcp60",2028,105.11543
"v_8","grape-a","ct-nc","rcp60",2029,67.201489
"v_8","grape-a","ct-nc","rcp60",2030,66.42922
"v_8","grape-a","ct-nc","rcp60",2031,107.472391
"v_8","grape-a","ct-nc","rcp60",2032,46.364303
"v_8","grape-a","ct-nc","rcp60",2033,53.822019
"v_8","grape-a","ct-nc","rcp60",2034,65.203621
"v_8","grape-a","ct-nc","rcp60",2035,86.137732
"v_8","grape-a","ct-nc","rcp60",2036,111.337758
"v_8","grape-a","ct-nc","rcp60",2037,51.392208
"v_8","grape-a","ct-nc","rcp60",2038,88.155623
"v_8","grape-a","ct-nc","rcp60",2039,39.971717
"v_8","grape-a","ct-nc","rcp60",2040,52.337846
"v_8","grape-a","ct-nc","rcp60",2041,89.404143
"v_8","grape-a","ct-nc","rcp60",2042,59.989871
"v_8","grape-a","ct-nc","rcp60",2043,82.320932
"v_8","grape-a","ct-nc","rcp60",2044,91.139945
"v_8","grape-a","ct-nc","rcp60",2045,62.974242
"v_8","grape-a","ct-nc","rcp60",2046,55.479616
"v_8","grape-a","ct-nc","rcp60",2047,62.632563
"v_8","grape-a","ct-nc","rcp60",2048,61.097855
"v_8","grape-a","ct-nc","rcp60",2049,126.609817
"v_8","grape-a","ct-nc","rcp60",2050,77.007778
"v_8","grape-a","ct-nc","rcp60",2051,76.258218
"v_8","grape-a","ct-nc","rcp60",2052,64.798517
"v_8","grape-a","ct-nc","rcp60",2053,75.013565
"v_8","grape-a","ct-nc","rcp60",2054,61.731502
"v_8","grape-a","ct-nc","rcp60",2055,86.581302
"v_8","grape-a","ct-nc","rcp60",2056,59.26412
"v_8","grape-a","ct-nc","rcp60",2057,44.295251
"v_8","grape-a","ct-nc","rcp60",2058,56.376127
"v_8","grape-a","ct-nc","rcp60",2059,123.801551
"v_8","grape-a","ct-nc","rcp60",2060,32.840442
"v_8","grape-a","ct-nc","rcp60",2061,48.067928
"v_8","grape-a","ct-nc","rcp60",2062,134.990427
"v_8","grape-a","ct-nc","rcp60",2063,32.007856
"v_8","grape-a","ct-nc","rcp60",2064,82.31471
"v_8","grape-a","ct-nc","rcp60",2065,58.961159
"v_8","grape-a","ct-nc","rcp60",2066,51.563712
"v_8","grape-a","ct-nc","rcp60",2067,127.919165
"v_8","grape-a","ct-nc","rcp60",2068,61.01818
"v_8","grape-a","ct-nc","rcp60",2069,50.124233
"v_8","grape-a","ct-nc","rcp60",2070,128.465645
"v_8","grape-a","ct-nc","rcp60",2071,64.090735
"v_8","grape-a","ct-nc","rcp60",2072,67.380854
"v_8","grape-a","nt-bc","rcp26",2014,0.247548
"v_8","grape-a","nt-bc","rcp26",2015,0.508157
"v_8","grape-a","nt-bc","rcp26",2016,0.634476
"v_8","grape-a","nt-bc","rcp26",2017,1.525273
"v_8","grape-a","nt-bc","rcp26",2018,3.296887
"v_8","grape-a","nt-bc","rcp26",2019,1.056957
"v_8","grape-a","nt-bc","rcp26",2020,8.2614
"v_8","grape-a","nt-bc","rcp26",2021,3.041259
"v_8","grape-a","nt-bc","rcp26",2022,4.923398
"v_8","grape-a","nt-bc","rcp26",2023,4.627221
"v_8","grape-a","nt-bc","rcp26",2024,10.218588
"v_8","grape-a","nt-bc","rcp26",2025,4.685987
"v_8","grape-a","nt-bc","rcp26",2026,5.74387
"v_8","grape-a","nt-bc","rcp26",2027,11.827004
"v_8","grape-a","nt-bc","rcp26",2028,7.637166
"v_8","grape-a","nt-bc","rcp26",2029,4.025307
"v_8","grape-a","nt-bc","rcp26",2030,13.8244
"v_8","grape-a","nt-bc","rcp26",2031,11.223476
"v_8","grape-a","nt-bc","rcp26",2032,20.01042
"v_8","grape-a","nt-bc","rcp26",2033,11.336135
"v_8","grape-a","nt-bc","rcp26",2034,15.916478
"v_8","grape-a","nt-bc","rcp26",2035,14.518257
"v_8","grape-a","nt-bc","rcp26",2036,22.513807
"v_8","grape-a","nt-bc","rcp26",2037,18.830514
"v_8","grape-a","nt-bc","rcp26",2038,23.281621
"v_8","grape-a","nt-bc","rcp26",2039,28.151066
"v_8","grape-a","nt-bc","rcp26",2040,25.921036
"v_8","grape-a","nt-bc","rcp26",2041,31.373133
"v_8","grape-a","nt-bc","rcp26",2042,15.553914
"v_8","grape-a","nt-bc","rcp26",2043,38.770419
"v_8","grape-a","nt-bc","rcp26",2044,8.498301
"v_8","grape-a","nt-bc","rcp26",2045,47.197111
"v_8","grape-a","nt-bc","rcp26",2046,34.316644
"v_8","grape-a","nt-bc","rcp26",2047,57.976036
"v_8","grape-a","nt-bc","rcp26",2048,43.693804
"v_8","grape-a","nt-bc","rcp26",2049,28.877382
"v_8","grape-a","nt-bc","rcp26",2050,44.78448
"v_8","grape-a","nt-bc","rcp26",2051,35.088481
"v_8","grape-a","nt-bc","rcp26",2052,43.780703
"v_8","grape-a","nt-bc","rcp26",2053,49.174322
"v_8","grape-a","nt-bc","rcp26",2054,18.567134
"v_8","grape-a","nt-bc","rcp26",2055,49.728332
"v_8","grape-a","nt-bc","rcp26",2056,44.435894
"v_8","grape-a","nt-bc","rcp26",2057,144.175869
"v_8","grape-a","nt-bc","rcp26",2058,29.337122
"v_8","grape-a","nt-bc","rcp26",2059,26.810956
"v_8","grape-a","nt-bc","rcp26",2060,22.456459
"v_8","grape-a","nt-bc","rcp26",2061,31.656855
"v_8","grape-a","nt-bc","rcp26",2062,9.490194
"v_8","grape-a","nt-bc","rcp26",2063,59.26994
"v_8","grape-a","nt-bc","rcp26",2064,89.767812
"v_8","grape-a","nt-bc","rcp26",2065,36.784352
"v_8","grape-a","nt-bc","rcp26",2066,31.540529
"v_8","grape-a","nt-bc","rcp26",2067,17.846361
"v_8","grape-a","nt-bc","rcp26",2068,51.098871
"v_8","grape-a","nt-bc","rcp26",2069,21.048605
"v_8","grape-a","nt-bc","rcp26",2070,94.919354
"v_8","grape-a","nt-bc","rcp26",2071,44.877233
"v_8","grape-a","nt-bc","rcp26",2072,89.879047
"v_8","grape-a","nt-bc","rcp26",2073,86.945779
"v_8","grape-a","nt-bc","rcp60",2014,0.272984
"v_8","grape-a","nt-bc","rcp60",2015,0.430478
"v_8","grape-a","nt-bc","rcp60",2016,1.249275
"v_8","grape-a","nt-bc","rcp60",2017,0.632833
"v_8","grape-a","nt-bc","rcp60",2018,3.616183
"v_8","grape-a","nt-bc","rcp60",2019,0.23111
"v_8","grape-a","nt-bc","rcp60",2020,3.48202
"v_8","grape-a","nt-bc","rcp60",2021,0.761955
"v_8","grape-a","nt-bc","rcp60",2022,2.930483
"v_8","grape-a","nt-bc","rcp60",2023,3.61276
"v_8","grape-a","nt-bc","rcp60",2024,6.084106
"v_8","grape-a","nt-bc","rcp60",2025,12.124452
"v_8","grape-a","nt-bc","rcp60",2026,8.362457
"v_8","grape-a","nt-bc","rcp60",2027,14.18203
"v_8","grape-a","nt-bc","rcp60",2028,23.861594
"v_8","grape-a","nt-bc","rcp60",2029,6.678145
"v_8","grape-a","nt-bc","rcp60",2030,26.297073
"v_8","grape-a","nt-bc","rcp60",2031,12.740337
"v_8","grape-a","nt-bc","rcp60",2032,8.663035
"v_8","grape-a","nt-bc","rcp60",2033,29.152495
"v_8","grape-a","nt-bc","rcp60",2034,21.097954
"v_8","grape-a","nt-bc","rcp60",2035,23.831037
"v_8","grape-a","nt-bc","rcp60",2036,22.048521
"v_8","grape-a","nt-bc","rcp60",2037,16.562275
"v_8","grape-a","nt-bc","rcp60",2038,25.199149
"v_8","grape-a","nt-bc","rcp60",2039,16.451507
"v_8","grape-a","nt-bc","rcp60",2040,12.07344
"v_8","grape-a","nt-bc","rcp60",2041,10.418094
"v_8","grape-a","nt-bc","rcp60",2042,48.854836
"v_8","grape-a","nt-bc","rcp60",2043,51.17598
"v_8","grape-a","nt-bc","rcp60",2044,45.07186
"v_8","grape-a","nt-bc","rcp60",2045,27.413191
"v_8","grape-a","nt-bc","rcp60",2046,15.863655
"v_8","grape-a","nt-bc","rcp60",2047,52.176397
"v_8","grape-a","nt-bc","rcp60",2048,45.214251
"v_8","grape-a","nt-bc","rcp60",2049,97.945301
"v_8","grape-a","nt-bc","rcp60",2050,26.243057
"v_8","grape-a","nt-bc","rcp60",2051,31.488992
"v_8","grape-a","nt-bc","rcp60",2052,17.575837
"v_8","grape-a","nt-bc","rcp60",2053,21.8548
"v_8","grape-a","nt-bc","rcp60",2054,28.047822
"v_8","grape-a","nt-bc","rcp60",2055,17.988708
"v_8","grape-a","nt-bc","rcp60",2056,33.467496
"v_8","grape-a","nt-bc","rcp60",2057,20.425537
"v_8","grape-a","nt-bc","rcp60",2058,38.878648
"v_8","grape-a","nt-bc","rcp60",2059,46.634715
"v_8","grape-a","nt-bc","rcp60",2060,6.768644
"v_8","grape-a","nt-bc","rcp60",2061,35.115332
"v_8","grape-a","nt-bc","rcp60",2062,110.827952
"v_8","grape-a","nt-bc","rcp60",2063,12.075137
"v_8","grape-a","nt-bc","rcp60",2064,74.551619
"v_8","grape-a","nt-bc","rcp60",2065,41.278329
"v_8","grape-a","nt-bc","rcp60",2066,38.676436
"v_8","grape-a","nt-bc","rcp60",2067,97.043789
"v_8","grape-a","nt-bc","rcp60",2068,24.085903
"v_8","grape-a","nt-bc","rcp60",2069,54.898531
"v_8","grape-a","nt-bc","rcp60",2070,75.853895
"v_8","grape-a","nt-bc","rcp60",2071,49.410516
"v_8","grape-a","nt-bc","rcp60",2072,33.335876
"v_8","grape-a","nt-bc","rcp60",2073,59.422948
"v_8","grape-a","nt-lc","rcp26",2014,0.247557
"v_8","grape-a","nt-lc","rcp26",2015,3.977813
"v_8","grape-a","nt-lc","rcp26",2016,18.084968
"v_8","grape-a","nt-lc","rcp26",2017,22.700062
"v_8","grape-a","nt-lc","rcp26",2018,66.085756
"v_8","grape-a","nt-lc","rcp26",2019,19.159185
"v_8","grape-a","nt-lc","rcp26",2020,92.5182
"v_8","grape-a","nt-lc","rcp26",2021,125.814589
"v_8","grape-a","nt-lc","rcp26",2022,77.867939
"v_8","grape-a","nt-lc","rcp26",2023,112.573584
"v_8","grape-a","nt-lc","rcp26",2024,203.640229
"v_8","grape-a","nt-lc","rcp26",2025,54.88898
"v_8","grape-a","nt-lc","rcp26",2026,151.875261
"v_8","grape-a","nt-lc","rcp26",2027,183.519264
"v_8","grape-a","nt-lc","rcp26",2028,170.121544
"v_8","grape-a","nt-lc","rcp26",2029,100.682952
"v_8","grape-a","nt-lc","rcp26",2030,194.283757
"v_8","grape-a","nt-lc","rcp26",2031,143.849413
"v_8","grape-a","nt-lc","rcp26",2032,316.562601
"v_8","grape-a","nt-lc","rcp26",2033,103.206341
"v_8","grape-a","nt-lc","rcp26",2034,128.156004
"v_8","grape-a","nt-lc","rcp26",2035,249.605302
"v_8","grape-a","nt-lc","rcp26",2036,310.0494
"v_8","grape-a","nt-lc","rcp26",2037,182.712168
"v_8","grape-a","nt-lc","rcp26",2038,245.010652
"v_8","grape-a","nt-lc","rcp26",2039,234.460322
"v_8","grape-a","nt-lc","rcp26",2040,242.126164
"v_8","grape-a","nt-lc","rcp26",2041,281.238595
"v_8","grape-a","nt-lc","rcp26",2042,102.708758
"v_8","grape-a","nt-lc","rcp26",2043,229.164494
"v_8","grape-a","nt-lc","rcp26",2044,20.601629
"v_8","grape-a","nt-lc","rcp26",2045,427.947086
"v_8","grape-a","nt-lc","rcp26",2046,178.664534
"v_8","grape-a","nt-lc","rcp26",2047,321.598086
"v_8","grape-a","nt-lc","rcp26",2048,276.509748
"v_8","grape-a","nt-lc","rcp26",2049,192.442181
"v_8","grape-a","nt-lc","rcp26",2050,177.312532
"v_8","grape-a","nt-lc","rcp26",2051,199.879179
"v_8","grape-a","nt-lc","rcp26",2052,328.257124
"v_8","grape-a","nt-lc","rcp26",2053,434.87642
"v_8","grape-a","nt-lc","rcp26",2054,119.922142
"v_8","grape-a","nt-lc","rcp26",2055,234.657702
"v_8","grape-a","nt-lc","rcp26",2056,120.069865
"v_8","grape-a","nt-lc","rcp26",2057,502.586583
"v_8","grape-a","nt-lc","rcp26",2058,138.892922
"v_8","grape-a","nt-lc","rcp26",2059,182.935685
"v_8","grape-a","nt-lc","rcp26",2060,224.211719
"v_8","grape-a","nt-lc","rcp26",2061,164.496676
"v_8","grape-a","nt-lc","rcp26",2062,354.264629
"v_8","grape-a","nt-lc","rcp26",2063,190.841303
"v_8","grape-a","nt-lc","rcp26",2064,405.168486
"v_8","grape-a","nt-lc","rcp26",2065,303.405161
"v_8","grape-a","nt-lc","rcp26",2066,290.09361
"v_8","grape-a","nt-lc","rcp26",2067,145.077706
"v_8","grape-a","nt-lc","rcp26",2068,338.609261
"v_8","grape-a","nt-lc","rcp26",2069,165.476553
"v_8","grape-a","nt-lc","rcp26",2070,341.859248
"v_8","grape-a","nt-lc","rcp26",2071,206.957715
"v_8","grape-a","nt-lc","rcp26",2072,364.835312
"v_8","grape-a","nt-lc","rcp26",2073,435.652267
"v_8","grape-a","nt-lc","rcp60",2014,0.270551
"v_8","grape-a","nt-lc","rcp60",2015,5.758301
"v_8","grape-a","nt-lc","rcp60",2016,11.592022
"v_8","grape-a","nt-lc","rcp60",2017,34.253712
"v_8","grape-a","nt-lc","rcp60",2018,43.040068
"v_8","grape-a","nt-lc","rcp60",2019,93.025699
"v_8","grape-a","nt-lc","rcp60",2020,47.110539
"v_8","grape-a","nt-lc","rcp60",2021,91.126962
"v_8","grape-a","nt-lc","rcp60",2022,206.448224
"v_8","grape-a","nt-lc","rcp60",2023,136.388161
"v_8","grape-a","nt-lc","rcp60",2024,117.914028
"v_8","grape-a","nt-lc","rcp60",2025,268.413888
"v_8","grape-a","nt-lc","rcp60",2026,91.167561
"v_8","grape-a","nt-lc","rcp60",2027,68.6675
"v_8","grape-a","nt-lc","rcp60",2028,274.305773
"v_8","grape-a","nt-lc","rcp60",2029,196.435944
"v_8","grape-a","nt-lc","rcp60",2030,168.527403
"v_8","grape-a","nt-lc","rcp60",2031,277.304289
"v_8","grape-a","nt-lc","rcp60",2032,94.641698
"v_8","grape-a","nt-lc","rcp60",2033,150.385406
"v_8","grape-a","nt-lc","rcp60",2034,121.520635
"v_8","grape-a","nt-lc","rcp60",2035,297.401052
"v_8","grape-a","nt-lc","rcp60",2036,267.182703
"v_8","grape-a","nt-lc","rcp60",2037,136.59463
"v_8","grape-a","nt-lc","rcp60",2038,253.84908
"v_8","grape-a","nt-lc","rcp60",2039,75.143253
"v_8","grape-a","nt-lc","rcp60",2040,77.349216
"v_8","grape-a","nt-lc","rcp60",2041,303.027586
"v_8","grape-a","nt-lc","rcp60",2042,132.345639
"v_8","grape-a","nt-lc","rcp60",2043,316.684465
"v_8","grape-a","nt-lc","rcp60",2044,301.424953
"v_8","grape-a","nt-lc","rcp60",2045,249.242244
"v_8","grape-a","nt-lc","rcp60",2046,201.584445
"v_8","grape-a","nt-lc","rcp60",2047,206.53995
"v_8","grape-a","nt-lc","rcp60",2048,152.71333
"v_8","grape-a","nt-lc","rcp60",2049,512.758698
"v_8","grape-a","nt-lc","rcp60",2050,192.19381
"v_8","grape-a","nt-lc","rcp60",2051,239.756472
"v_8","grape-a","nt-lc","rcp60",2052,180.466011
"v_8","grape-a","nt-lc","rcp60",2053,278.592601
"v_8","grape-a","nt-lc","rcp60",2054,148.381758
"v_8","grape-a","nt-lc","rcp60",2055,299.361057
"v_8","grape-a","nt-lc","rcp60",2056,307.241527
"v_8","grape-a","nt-lc","rcp60",2057,133.713013
"v_8","grape-a","nt-lc","rcp60",2058,225.971065
"v_8","grape-a","nt-lc","rcp60",2059,459.86679
"v_8","grape-a","nt-lc","rcp60",2060,127.462544
"v_8","grape-a","nt-lc","rcp60",2061,141.299188
"v_8","grape-a","nt-lc","rcp60",2062,580.749552
"v_8","grape-a","nt-lc","rcp60",2063,76.401357
"v_8","grape-a","nt-lc","rcp60",2064,376.747833
"v_8","grape-a","nt-lc","rcp60",2065,169.136866
"v_8","grape-a","nt-lc","rcp60",2066,192.667017
"v_8","grape-a","nt-lc","rcp60",2067,449.785331
"v_8","grape-a","nt-lc","rcp60",2068,355.933881
"v_8","grape-a","nt-lc","rcp60",2069,223.15285
"v_8","grape-a","nt-lc","rcp60",2070,531.318096
"v_8","grape-a","nt-lc","rcp60",2071,254.047127
"v_8","grape-a","nt-lc","rcp60",2072,229.752412
"v_8","grape-a","nt-lc","rcp60",2073,417.746554
"v_8","grape-a","nt-nc","rcp26",2013,1.862256
"v_8","grape-a","nt-nc","rcp26",2014,4.906694
"v_8","grape-a","nt-nc","rcp26",2015,25.786464
"v_8","grape-a","nt-nc","rcp26",2016,48.492044
"v_8","grape-a","nt-nc","rcp26",2017,53.246321
"v_8","grape-a","nt-nc","rcp26",2018,60.942075
"v_8","grape-a","nt-nc","rcp26",2019,23.241922
"v_8","grape-a","nt-nc","rcp26",2020,57.475448
"v_8","grape-a","nt-nc","rcp26",2021,75.618511
"v_8","grape-a","nt-nc","rcp26",2022,55.624619
"v_8","grape-a","nt-nc","rcp26",2023,60.146837
"v_8","grape-a","nt-nc","rcp26",2024,78.08686
"v_8","grape-a","nt-nc","rcp26",2025,36.905167
"v_8","grape-a","nt-nc","rcp26",2026,58.464747
"v_8","grape-a","nt-nc","rcp26",2027,55.846654
"v_8","grape-a","nt-nc","rcp26",2028,80.454544
"v_8","grape-a","nt-nc","rcp26",2029,28.380964
"v_8","grape-a","nt-nc","rcp26",2030,77.148324
"v_8","grape-a","nt-nc","rcp26",2031,48.514436
"v_8","grape-a","nt-nc","rcp26",2032,95.187356
"v_8","grape-a","nt-nc","rcp26",2033,49.628455
"v_8","grape-a","nt-nc","rcp26",2034,52.833779
"v_8","grape-a","nt-nc","rcp26",2035,60.927365
"v_8","grape-a","nt-nc","rcp26",2036,68.886271
"v_8","grape-a","nt-nc","rcp26",2037,73.750029
"v_8","grape-a","nt-nc","rcp26",2038,72.943519
"v_8","grape-a","nt-nc","rcp26",2039,69.524898
"v_8","grape-a","nt-nc","rcp26",2040,66.60183
"v_8","grape-a","nt-nc","rcp26",2041,77.539717
"v_8","grape-a","nt-nc","rcp26",2042,36.691273
"v_8","grape-a","nt-nc","rcp26",2043,74.682458
"v_8","grape-a","nt-nc","rcp26",2044,18.398225
"v_8","grape-a","nt-nc","rcp26",2045,77.535013
"v_8","grape-a","nt-nc","rcp26",2046,59.895475
"v_8","grape-a","nt-nc","rcp26",2047,53.975685
"v_8","grape-a","nt-nc","rcp26",2048,78.030711
"v_8","grape-a","nt-nc","rcp26",2049,49.343704
"v_8","grape-a","nt-nc","rcp26",2050,67.515342
"v_8","grape-a","nt-nc","rcp26",2051,70.509618
"v_8","grape-a","nt-nc","rcp26",2052,74.961815
"v_8","grape-a","nt-nc","rcp26",2053,91.36852
"v_8","grape-a","nt-nc","rcp26",2054,34.604034
"v_8","grape-a","nt-nc","rcp26",2055,57.301474
"v_8","grape-a","nt-nc","rcp26",2056,43.360293
"v_8","grape-a","nt-nc","rcp26",2057,116.268178
"v_8","grape-a","nt-nc","rcp26",2058,42.186772
"v_8","grape-a","nt-nc","rcp26",2059,53.041578
"v_8","grape-a","nt-nc","rcp26",2060,63.446146
"v_8","grape-a","nt-nc","rcp26",2061,87.55075
"v_8","grape-a","nt-nc","rcp26",2062,45.256045
"v_8","grape-a","nt-nc","rcp26",2063,54.832129
"v_8","grape-a","nt-nc","rcp26",2064,97.493138
"v_8","grape-a","nt-nc","rcp26",2065,82.198438
"v_8","grape-a","nt-nc","rcp26",2066,71.6275
"v_8","grape-a","nt-nc","rcp26",2067,39.963281
"v_8","grape-a","nt-nc","rcp26",2068,76.081298
"v_8","grape-a","nt-nc","rcp26",2069,41.400347
"v_8","grape-a","nt-nc","rcp26",2070,79.671961
"v_8","grape-a","nt-nc","rcp26",2071,48.448299
"v_8","grape-a","nt-nc","rcp26",2072,90.334322
"v_8","grape-a","nt-nc","rcp60",2013,5.401074
"v_8","grape-a","nt-nc","rcp60",2014,17.538011
"v_8","grape-a","nt-nc","rcp60",2015,47.952348
"v_8","grape-a","nt-nc","rcp60",2016,51.531378
"v_8","grape-a","nt-nc","rcp60",2017,46.508461
"v_8","grape-a","nt-nc","rcp60",2018,40.631605
"v_8","grape-a","nt-nc","rcp60",2019,49.557444
"v_8","grape-a","nt-nc","rcp60",2020,32.093179
"v_8","grape-a","nt-nc","rcp60",2021,67.047265
"v_8","grape-a","nt-nc","rcp60",2022,72.228504
"v_8","grape-a","nt-nc","rcp60",2023,61.74602
"v_8","grape-a","nt-nc","rcp60",2024,47.748279
"v_8","grape-a","nt-nc","rcp60",2025,76.4554
"v_8","grape-a","nt-nc","rcp60",2026,36.633035
"v_8","grape-a","nt-nc","rcp60",2027,41.30811
"v_8","grape-a","nt-nc","rcp60",2028,87.587969
"v_8","grape-a","nt-nc","rcp60",2029,53.540206
"v_8","grape-a","nt-nc","rcp60",2030,54.669626
"v_8","grape-a","nt-nc","rcp60",2031,93.12766
"v_8","grape-a","nt-nc","rcp60",2032,38.963556
"v_8","grape-a","nt-nc","rcp60",2033,48.068088
"v_8","grape-a","nt-nc","rcp60",2034,57.039943
"v_8","grape-a","nt-nc","rcp60",2035,75.547979
"v_8","grape-a","nt-nc","rcp60",2036,92.657701
"v_8","grape-a","nt-nc","rcp60",2037,43.143439
"v_8","grape-a","nt-nc","rcp60",2038,76.253331
"v_8","grape-a","nt-nc","rcp60",2039,38.832238
"v_8","grape-a","nt-nc","rcp60",2040,47.968282
"v_8","grape-a","nt-nc","rcp60",2041,74.286006
"v_8","grape-a","nt-nc","rcp60",2042,53.457487
"v_8","grape-a","nt-nc","rcp60",2043,74.173772
"v_8","grape-a","nt-nc","rcp60",2044,80.141959
"v_8","grape-a","nt-nc","rcp60",2045,61.226922
"v_8","grape-a","nt-nc","rcp60",2046,48.023061
"v_8","grape-a","nt-nc","rcp60",2047,55.575868
"v_8","grape-a","nt-nc","rcp60",2048,54.244374
"v_8","grape-a","nt-nc","rcp60",2049,111.739196
"v_8","grape-a","nt-nc","rcp60",2050,69.085045
"v_8","grape-a","nt-nc","rcp60",2051,70.102027
"v_8","grape-a","nt-nc","rcp60",2052,58.136916
"v_8","grape-a","nt-nc","rcp60",2053,66.963507
"v_8","grape-a","nt-nc","rcp60",2054,60.129297
"v_8","grape-a","nt-nc","rcp60",2055,82.151593
"v_8","grape-a","nt-nc","rcp60",2056,54.096064
"v_8","grape-a","nt-nc","rcp60",2057,40.781149
"v_8","grape-a","nt-nc","rcp60",2058,54.02545
"v_8","grape-a","nt-nc","rcp60",2059,109.710015
"v_8","grape-a","nt-nc","rcp60",2060,31.838102
"v_8","grape-a","nt-nc","rcp60",2061,47.321785
"v_8","grape-a","nt-nc","rcp60",2062,124.235436
"v_8","grape-a","nt-nc","rcp60",2063,28.835928
"v_8","grape-a","nt-nc","rcp60",2064,78.417436
"v_8","grape-a","nt-nc","rcp60",2065,53.006251
"v_8","grape-a","nt-nc","rcp60",2066,48.337058
"v_8","grape-a","nt-nc","rcp60",2067,113.434929
"v_8","grape-a","nt-nc","rcp60",2068,54.868216
"v_8","grape-a","nt-nc","rcp60",2069,51.199744
"v_8","grape-a","nt-nc","rcp60",2070,117.206829
"v_8","grape-a","nt-nc","rcp60",2071,56.942109
"v_8","grape-a","nt-nc","rcp60",2072,62.560166
"v_8","grape-a","rt-bc","rcp26",2013,1.355618
"v_8","grape-a","rt-bc","rcp26",2014,4.832403
"v_8","grape-a","rt-bc","rcp26",2015,10.471528
"v_8","grape-a","rt-bc","rcp26",2016,14.518989
"v_8","grape-a","rt-bc","rcp26",2017,1.283091
"v_8","grape-a","rt-bc","rcp26",2018,2.668092
"v_8","grape-a","rt-bc","rcp26",2019,1.126475
"v_8","grape-a","rt-bc","rcp26",2020,7.819344
"v_8","grape-a","rt-bc","rcp26",2021,2.364885
"v_8","grape-a","rt-bc","rcp26",2022,4.190428
"v_8","grape-a","rt-bc","rcp26",2023,3.549106
"v_8","grape-a","rt-bc","rcp26",2024,5.817572
"v_8","grape-a","rt-bc","rcp26",2025,2.403871
"v_8","grape-a","rt-bc","rcp26",2026,4.722061
"v_8","grape-a","rt-bc","rcp26",2027,6.935084
"v_8","grape-a","rt-bc","rcp26",2028,6.120469
"v_8","grape-a","rt-bc","rcp26",2029,2.722712
"v_8","grape-a","rt-bc","rcp26",2030,10.676948
"v_8","grape-a","rt-bc","rcp26",2031,8.668901
"v_8","grape-a","rt-bc","rcp26",2032,9.466436
"v_8","grape-a","rt-bc","rcp26",2033,8.740433
"v_8","grape-a","rt-bc","rcp26",2034,10.823993
"v_8","grape-a","rt-bc","rcp26",2035,9.190788
"v_8","grape-a","rt-bc","rcp26",2036,16.016549
"v_8","grape-a","rt-bc","rcp26",2037,14.45779
"v_8","grape-a","rt-bc","rcp26",2038,14.791801
"v_8","grape-a","rt-bc","rcp26",2039,17.037604
"v_8","grape-a","rt-bc","rcp26",2040,18.664043
"v_8","grape-a","rt-bc","rcp26",2041,21.801187
"v_8","grape-a","rt-bc","rcp26",2042,11.513215
"v_8","grape-a","rt-bc","rcp26",2043,18.57753
"v_8","grape-a","rt-bc","rcp26",2044,5.712725
"v_8","grape-a","rt-bc","rcp26",2045,33.477853
"v_8","grape-a","rt-bc","rcp26",2046,23.517863
"v_8","grape-a","rt-bc","rcp26",2047,33.797884
"v_8","grape-a","rt-bc","rcp26",2048,26.415152
"v_8","grape-a","rt-bc","rcp26",2049,16.528341
"v_8","grape-a","rt-bc","rcp26",2050,29.23931
"v_8","grape-a","rt-bc","rcp26",2051,20.531809
"v_8","grape-a","rt-bc","rcp26",2052,20.973127
"v_8","grape-a","rt-bc","rcp26",2053,35.97654
