"site_name","crop_system_name","management_name","climate_scenario","Year","trans.yr","evap.yr","leach.yr","run.yr","sed.yr"
"v_1","grape-c","cn","rcp26",2067,54.969711,228.454098,200.856081,106.178996,221.379404726243
"v_1","grape-c","cn","rcp26",2068,65.569286,156.999629,241.073664,214.666994,330.320062606365
"v_1","grape-c","cn","rcp26",2069,56.732157,187.348242,198.041582,93.616752,192.930261620831
"v_1","grape-c","cn","rcp26",2070,62.280579,161.138069,143.229357,107.9346,200.161351973033
"v_1","grape-c","cn","rcp26",2071,55.243953,194.612782,165.320252,102.565823,205.645869057012
"v_1","grape-c","cn","rcp26",2072,60.462706,167.932678,297.25296,179.057907,293.393747609021
"v_1","grape-c","cn","rcp60",2014,42.91856,183.193,48.265353,244.973753,353.209064848633
"v_1","grape-c","cn","rcp60",2015,64.903787,178.967469,227.453058,136.347913,201.39799355425
"v_1","grape-c","cn","rcp60",2016,56.526248,154.307632,607.09685,331.753275,566.498177411334
"v_1","grape-c","cn","rcp60",2017,53.730071,210.116166,496.190796,302.353712,564.675517212028
"v_1","grape-c","cn","rcp60",2018,57.134254,186.773374,449.175538,280.866665,537.459562507579
"v_1","grape-c","cn","rcp60",2019,58.018508,141.655544,293.40267,207.027921,401.897011586319
"v_1","grape-c","cn","rcp60",2020,64.304426,191.922695,38.815542,38.896067,61.0836442506354
"v_1","grape-c","cn","rcp60",2021,65.33692,182.285778,123.795272,73.641175,132.515069327243
"v_1","grape-c","cn","rcp60",2022,60.141536,186.911946,378.22607,219.019261,438.875437847218
"v_1","grape-c","cn","rcp60",2023,63.93296,189.067045,276.724198,171.683309,277.414817076751
"v_1","grape-c","cn","rcp60",2024,57.911191,159.019069,218.21427,98.99244,183.602741429578
"v_1","grape-c","cn","rcp60",2025,59.186036,176.333587,575.721548,471.451016,838.735225815582
"v_1","grape-c","cn","rcp60",2026,52.468345,179.414202,185.130507,95.907417,148.830603416645
"v_1","grape-c","cn","rcp60",2027,62.886672,184.664647,14.518279,19.983753,46.1570899646749
"v_1","grape-c","cn","rcp60",2028,63.811314,264.693786,224.791467,132.027185,262.408342541626
"v_1","grape-c","cn","rcp60",2029,62.669567,185.572192,233.135831,137.610345,198.131284003183
"v_1","grape-c","cn","rcp60",2030,66.366444,155.094094,88.14028,83.527154,206.817871753047
"v_1","grape-c","cn","rcp60",2031,60.938903,199.882067,307.303167,303.948539,488.79900075562
"v_1","grape-c","cn","rcp60",2032,58.788172,181.9379,313.737729,260.069767,631.945746452751
"v_1","grape-c","cn","rcp60",2033,68.721758,161.595906,39.299376,39.933653,130.504636104112
"v_1","grape-c","cn","rcp60",2034,59.905787,185.98344,84.491684,47.325966,84.9096262795265
"v_1","grape-c","cn","rcp60",2035,63.889482,176.760276,261.564138,196.520059,320.892489727165
"v_1","grape-c","cn","rcp60",2036,59.394752,217.898643,338.731357,231.38861,358.567696701001
"v_1","grape-c","cn","rcp60",2037,55.984278,194.842415,113.144036,77.863268,147.139791677112
"v_1","grape-c","cn","rcp60",2038,59.075464,230.899745,368.935382,255.891097,451.421767672193
"v_1","grape-c","cn","rcp60",2039,61.670893,196.487051,8.466447,35.274727,46.9129591482196
"v_1","grape-c","cn","rcp60",2040,63.924859,200.751694,26.02747,22.622015,57.5886205260954
"v_1","grape-c","cn","rcp60",2041,59.379664,119.587845,469.715736,296.060405,445.811703398629
"v_1","grape-c","cn","rcp60",2042,63.772037,204.365054,44.802541,33.674225,105.112746215106
"v_1","grape-c","cn","rcp60",2043,61.366991,176.660978,186.924684,136.025249,239.034676885865
"v_1","grape-c","cn","rcp60",2044,57.48115,175.718267,369.060608,225.197569,471.615050143236
"v_1","grape-c","cn","rcp60",2045,57.482503,183.711974,192.046174,194.44669,411.686551428745
"v_1","grape-c","cn","rcp60",2046,59.208214,188.048568,393.922164,253.234459,384.105979099455
"v_1","grape-c","cn","rcp60",2047,60.535904,162.858645,201.907855,153.212424,257.505859448278
"v_1","grape-c","cn","rcp60",2048,65.685876,156.739261,74.839319,30.83522,46.0191759319415
"v_1","grape-c","cn","rcp60",2049,56.499924,181.807265,515.251454,343.956361,485.752786843734
"v_1","grape-c","cn","rcp60",2050,59.581545,213.72318,302.460364,236.157305,426.015944515107
"v_1","grape-c","cn","rcp60",2051,57.238003,237.759297,326.580784,189.326234,302.023500534497
"v_1","grape-c","cn","rcp60",2052,59.798632,211.968353,204.771071,164.081277,278.380281540534
"v_1","grape-c","cn","rcp60",2053,54.785852,212.0703,439.052201,270.234131,403.399814899176
"v_1","grape-c","cn","rcp60",2054,61.177325,202.573097,171.029424,117.220306,174.398254454988
"v_1","grape-c","cn","rcp60",2055,59.537168,182.904549,219.908424,121.691726,196.093573045394
"v_1","grape-c","cn","rcp60",2056,56.186357,183.372458,284.898012,200.038437,375.520971801059
"v_1","grape-c","cn","rcp60",2057,60.883189,186.123647,101.179045,85.706638,122.930497514309
"v_1","grape-c","cn","rcp60",2058,58.703445,190.142299,96.888628,67.745674,117.859959844827
"v_1","grape-c","cn","rcp60",2059,58.245083,217.960086,332.826102,232.425042,454.687170634406
"v_1","grape-c","cn","rcp60",2060,62.980865,168.742231,102.862201,69.496548,160.300154629451
"v_1","grape-c","cn","rcp60",2061,59.683476,175.996257,38.128366,50.614527,134.827980642271
"v_1","grape-c","cn","rcp60",2062,61.384736,183.526273,372.755483,275.330203,702.388839282952
"v_1","grape-c","cn","rcp60",2063,53.345777,179.374978,85.128319,43.89186,61.99104325024
"v_1","grape-c","cn","rcp60",2064,61.101986,202.274323,259.757145,184.311339,294.092919196558
"v_1","grape-c","cn","rcp60",2065,59.966503,187.602242,135.637889,80.866368,150.844230229268
"v_1","grape-c","cn","rcp60",2066,59.020395,186.345628,37.511589,31.239225,51.202571851213
"v_1","grape-c","cn","rcp60",2067,58.910511,263.985466,149.039436,127.293425,220.333769597257
"v_1","grape-c","cn","rcp60",2068,58.110405,144.522645,375.466788,224.473957,333.528561124212
"v_1","grape-c","cn","rcp60",2069,62.473034,184.675055,100.105532,104.804138,159.027024232575
"v_1","grape-c","cn","rcp60",2070,57.919476,212.773462,340.046962,249.543045,432.927154823263
"v_1","grape-c","cn","rcp60",2071,54.0527,175.884299,557.831865,482.141146,745.833514861248
"v_1","grape-c","cn","rcp60",2072,55.102983,198.506687,313.124757,176.87879,392.819611585198
"v_1","grape-c","rn","rcp26",2014,49.951422,157.46565,52.935372,97.63903,163.934206011966
"v_1","grape-c","rn","rcp26",2015,57.532696,152.021767,13.489073,26.768896,62.3633455172544
"v_1","grape-c","rn","rcp26",2016,55.241578,202.259296,72.662154,49.777599,121.932952567832
"v_1","grape-c","rn","rcp26",2017,53.658986,182.376071,238.23256,208.801988,368.79049750224
"v_1","grape-c","rn","rcp26",2018,58.385588,203.490738,415.729796,316.293492,525.204201400219
"v_1","grape-c","rn","rcp26",2019,56.500282,198.859009,23.926524,27.451605,128.835195145995
"v_1","grape-c","rn","rcp26",2020,65.458267,167.971091,73.470074,95.265892,161.298494440786
"v_1","grape-c","rn","rcp26",2021,61.138511,192.342659,209.266725,153.285867,226.263580169937
"v_1","grape-c","rn","rcp26",2022,57.270458,206.097341,199.058153,151.373703,289.259648466417
"v_1","grape-c","rn","rcp26",2023,54.94941,164.747671,428.547198,355.057901,628.352788322484
"v_1","grape-c","rn","rcp26",2024,60.80178,165.715068,399.299924,345.436017,549.077426544044
"v_1","grape-c","rn","rcp26",2025,51.117521,183.090424,261.713625,197.972006,363.805076509091
"v_1","grape-c","rn","rcp26",2026,61.638366,138.314193,139.162808,96.242461,392.397510232652
"v_1","grape-c","rn","rcp26",2027,54.347669,222.073165,210.887909,112.139029,199.417827799733
"v_1","grape-c","rn","rcp26",2028,60.984931,196.396292,239.469737,189.612942,318.432229032785
"v_1","grape-c","rn","rcp26",2029,50.539891,155.11118,156.414581,81.998718,154.932239721095
"v_1","grape-c","rn","rcp26",2030,53.614136,168.75869,207.929082,118.347382,191.254772507014
"v_1","grape-c","rn","rcp26",2031,60.497306,168.143265,82.947052,44.854133,81.8731597039913
"v_1","grape-c","rn","rcp26",2032,59.664402,176.500508,507.27146,436.38151,812.686917824108
"v_1","grape-c","rn","rcp26",2033,50.162267,221.164342,491.108282,294.481777,563.746030428659
"v_1","grape-c","rn","rcp26",2034,54.435315,178.989777,133.758796,72.19777,185.591300438894
"v_1","grape-c","rn","rcp26",2035,55.81401,182.560291,117.52274,103.260183,220.49310474974
"v_1","grape-c","rn","rcp26",2036,55.943307,198.110812,345.508158,241.378658,469.389279635435
"v_1","grape-c","rn","rcp26",2037,50.857819,209.397909,374.854904,201.773199,308.557870962451
"v_1","grape-c","rn","rcp26",2038,53.205958,252.022005,244.806463,179.676721,333.254024241911
"v_1","grape-c","rn","rcp26",2039,49.127567,219.077392,809.716297,739.953708,1407.08407994707
"v_1","grape-c","rn","rcp26",2040,54.12524,184.897704,460.192768,344.849044,628.245706126643
"v_1","grape-c","rn","rcp26",2041,51.870303,231.451115,368.838615,239.556394,436.643653233231
"v_1","grape-c","rn","rcp26",2042,54.205461,225.25825,291.926886,216.174333,423.939017689415
"v_1","grape-c","rn","rcp26",2043,54.321877,196.755062,300.791034,174.354437,384.549027920412
"v_1","grape-c","rn","rcp26",2044,50.375538,178.311913,6.18536,3.270583,12.9110830591288
"v_1","grape-c","rn","rcp26",2045,47.932331,168.742175,220.635831,171.194261,250.541872537245
"v_1","grape-c","rn","rcp26",2046,62.109454,182.706059,78.96305,55.321417,122.46165103327
"v_1","grape-c","rn","rcp26",2047,49.516046,154.749067,111.719044,103.561888,211.74034142176
"v_1","grape-c","rn","rcp26",2048,57.821055,176.374963,453.762684,363.34473,526.642919500502
"v_1","grape-c","rn","rcp26",2049,55.316041,147.171667,188.74998,105.175277,167.458498337542
"v_1","grape-c","rn","rcp26",2050,52.569776,195.093162,130.464805,73.070548,117.433097104103
"v_1","grape-c","rn","rcp26",2051,55.256664,192.447784,173.443417,107.427904,221.17293125676
"v_1","grape-c","rn","rcp26",2052,56.191688,215.399859,232.080048,145.546296,351.260525158052
"v_1","grape-c","rn","rcp26",2053,53.505372,205.85832,582.911629,377.470645,634.315536208911
"v_1","grape-c","rn","rcp26",2054,47.470173,173.385961,521.312085,389.569966,664.287967139921
"v_1","grape-c","rn","rcp26",2055,57.436492,122.060989,382.157894,229.147477,416.771502297673
"v_1","grape-c","rn","rcp26",2056,51.219315,178.040441,65.27383,42.204281,111.407155817862
"v_1","grape-c","rn","rcp26",2057,60.121192,189.581939,352.133878,250.615335,413.510345369002
"v_1","grape-c","rn","rcp26",2058,52.899307,212.697129,150.173278,74.848625,148.476219290483
"v_1","grape-c","rn","rcp26",2059,58.924117,157.702502,76.852931,80.377028,154.878933731649
"v_1","grape-c","rn","rcp26",2060,58.284583,192.539326,166.919016,80.514145,292.727419968906
"v_1","grape-c","rn","rcp26",2061,49.701207,248.655527,167.032448,107.647935,245.138762204219
"v_1","grape-c","rn","rcp26",2062,55.253238,148.614183,381.512607,300.1575,483.222224888508
"v_1","grape-c","rn","rcp26",2063,55.04157,216.221397,138.193044,73.882557,130.798505114377
"v_1","grape-c","rn","rcp26",2064,58.066957,192.175674,332.660593,193.685405,327.935727917401
"v_1","grape-c","rn","rcp26",2065,52.806896,243.823319,343.187433,231.999453,492.150070975824
"v_1","grape-c","rn","rcp26",2066,55.223777,199.489379,399.025163,261.157951,480.285392005432
"v_1","grape-c","rn","rcp26",2067,51.193747,231.256854,197.380374,106.105285,220.644837685392
"v_1","grape-c","rn","rcp26",2068,60.263297,160.20945,238.993089,215.438125,332.661520221309
"v_1","grape-c","rn","rcp26",2069,51.763071,190.370511,195.338469,94.241047,194.667290623233
"v_1","grape-c","rn","rcp26",2070,56.27273,166.048315,144.511718,108.500816,201.727412221905
"v_1","grape-c","rn","rcp26",2071,49.918428,198.879175,166.519021,103.006314,207.646119021674
"v_1","grape-c","rn","rcp26",2072,56.908195,171.017332,297.903816,179.602491,294.985269830959
"v_1","grape-c","rn","rcp60",2014,42.511821,183.509987,48.265353,244.973753,353.31691772142
"v_1","grape-c","rn","rcp60",2015,60.831337,182.404466,228.303292,136.736643,202.436501736812
"v_1","grape-c","rn","rcp60",2016,53.420828,156.451106,608.203315,332.198126,568.159604614663
"v_1","grape-c","rn","rcp60",2017,50.420865,212.662788,496.997249,302.490866,565.23518130835
"v_1","grape-c","rn","rcp60",2018,54.465883,188.811914,449.93263,281.262504,538.666453250449
"v_1","grape-c","rn","rcp60",2019,53.549528,145.244608,294.351058,207.238565,402.417951324902
"v_1","grape-c","rn","rcp60",2020,58.802176,195.452617,40.960229,39.467476,62.0533308544239
"v_1","grape-c","rn","rcp60",2021,61.465367,185.475709,124.514419,73.719273,132.981725894516
"v_1","grape-c","rn","rcp60",2022,55.378629,190.546633,379.431197,219.2577,439.716256746717
"v_1","grape-c","rn","rcp60",2023,59.568427,190.984697,274.750743,172.373637,278.768557102837
"v_1","grape-c","rn","rcp60",2024,53.82465,162.084334,219.312407,99.227923,184.210438206921
"v_1","grape-c","rn","rcp60",2025,55.42742,178.861736,577.136488,472.025048,840.770594421783
"v_1","grape-c","rn","rcp60",2026,48.664522,181.862039,186.549008,96.102652,149.441893840762
"v_1","grape-c","rn","rcp60",2027,56.111521,189.46018,15.029882,20.624799,46.3162951009944
"v_1","grape-c","rn","rcp60",2028,60.145076,267.319079,227.570739,132.22329,263.145485668782
"v_1","grape-c","rn","rcp60",2029,59.305677,187.917624,234.272495,138.016523,199.16169644718
"v_1","grape-c","rn","rcp60",2030,62.343895,157.32304,90.204722,84.331484,209.603390205331
"v_1","grape-c","rn","rcp60",2031,53.622373,205.062756,309.560268,304.320544,490.949481699393
"v_1","grape-c","rn","rcp60",2032,56.428581,183.703103,314.293874,260.387207,633.416044645215
"v_1","grape-c","rn","rcp60",2033,61.414955,164.871069,43.802319,40.960606,134.981088118622
"v_1","grape-c","rn","rcp60",2034,55.394257,189.192621,85.886435,47.608434,85.4834195513038
"v_1","grape-c","rn","rcp60",2035,60.166269,178.528576,263.67977,197.025033,322.446029223189
"v_1","grape-c","rn","rcp60",2036,55.142695,221.06633,340.056579,232.185013,360.943292929985
"v_1","grape-c","rn","rcp60",2037,50.837392,198.473718,114.838726,78.412048,133.112247110036
"v_1","grape-c","rn","rcp60",2038,55.128976,234.117031,369.860881,256.497485,453.596306561649
"v_1","grape-c","rn","rcp60",2039,55.92804,199.085463,12.405207,37.737194,50.5215197578622
"v_1","grape-c","rn","rcp60",2040,58.280081,204.570609,27.901035,22.779513,58.1065758294917
"v_1","grape-c","rn","rcp60",2041,54.898212,122.642891,470.069836,296.646513,447.796149285266
"v_1","grape-c","rn","rcp60",2042,58.436484,207.68205,47.712653,34.81015,108.707585065982
"v_1","grape-c","rn","rcp60",2043,56.855373,179.310054,189.749397,136.725417,240.552557903422
"v_1","grape-c","rn","rcp60",2044,54.017072,178.148413,370.332687,225.941616,473.912761047742
"v_1","grape-c","rn","rcp60",2045,50.627711,187.518161,195.648505,196.166805,416.774596044562
"v_1","grape-c","rn","rcp60",2046,54.887566,191.330374,395.142154,253.813042,386.072781645442
"v_1","grape-c","rn","rcp60",2047,53.908209,166.478606,205.224524,154.198925,259.671091780711
"v_1","grape-c","rn","rcp60",2048,60.071665,159.555918,74.874506,31.46145,46.9371699242233
"v_1","grape-c","rn","rcp60",2049,51.886031,184.956765,514.830953,344.251087,487.357540148342
"v_1","grape-c","rn","rcp60",2050,55.449164,216.717469,303.791591,236.756391,428.079448030457
"v_1","grape-c","rn","rcp60",2051,52.701436,240.820839,328.253823,189.945144,304.264750717727
"v_1","grape-c","rn","rcp60",2052,54.729777,216.170325,205.830609,164.675808,280.217339729847
"v_1","grape-c","rn","rcp60",2053,50.206029,215.956739,439.958939,270.900808,405.774835181085
"v_1","grape-c","rn","rcp60",2054,56.23769,204.767136,174.862303,120.599276,179.806972655015
"v_1","grape-c","rn","rcp60",2055,52.707075,186.872118,223.157771,122.892698,199.565817005801
"v_1","grape-c","rn","rcp60",2056,51.886088,186.358732,286.468356,200.835735,377.174082827097
"v_1","grape-c","rn","rcp60",2057,54.764887,189.468452,104.35782,86.967004,125.542842776737
"v_1","grape-c","rn","rcp60",2058,50.458968,195.780233,99.705512,68.401003,119.570505486802
"v_1","grape-c","rn","rcp60",2059,52.084388,221.732066,335.495084,233.292137,457.541843212468
"v_1","grape-c","rn","rcp60",2060,58.798393,172.097939,102.922498,69.830598,161.298349215184
"v_1","grape-c","rn","rcp60",2061,52.385828,181.25325,41.148039,50.949825,135.927911404493
"v_1","grape-c","rn","rcp60",2062,55.9431,186.816092,375.3035,276.550456,706.391739408789
"v_1","grape-c","rn","rcp60",2063,47.239953,183.983406,85.55781,44.329101,62.8617365770368
"v_1","grape-c","rn","rcp60",2064,56.369712,205.302213,262.963393,185.224861,297.350199975409
"v_1","grape-c","rn","rcp60",2065,54.522449,191.559764,136.537534,81.28134,152.372843664134
"v_1","grape-c","rn","rcp60",2066,52.58662,190.637584,33.786314,31.976942,52.7495236489861
"v_1","grape-c","rn","rcp60",2067,52.428656,268.06187,154.573709,127.431228,221.547368291062
"v_1","grape-c","rn","rcp60",2068,54.001018,147.764551,371.756295,225.077594,336.300388825359
"v_1","grape-c","rn","rcp60",2069,55.563049,189.234131,103.091768,105.974559,161.574259755055
"v_1","grape-c","rn","rcp60",2070,50.952689,218.273431,341.929841,250.826772,437.992304819158
"v_1","grape-c","rn","rcp60",2071,49.321223,179.952115,558.877778,483.333742,751.661990737541
"v_1","grape-c","rn","rcp60",2072,51.36001,201.494433,314.113559,177.60182,396.116657783292
"v_10","grape-c","cn","rcp26",2014,53.820456,148.173819,50.842128,97.63903,113.440787021619
"v_10","grape-c","cn","rcp26",2015,63.435071,147.419666,26.219731,8.314545,10.3595494418055
"v_10","grape-c","cn","rcp26",2016,64.325794,187.608797,88.070289,19.168505,41.0519810757622
"v_10","grape-c","cn","rcp26",2017,64.488281,165.53268,288.826453,129.328841,164.2789872736
"v_10","grape-c","cn","rcp26",2018,63.851904,190.55828,471.891954,193.194594,236.457545569818
"v_10","grape-c","cn","rcp26",2019,65.300608,182.770051,31.304122,11.517325,36.3140749692439
"v_10","grape-c","cn","rcp26",2020,65.458267,159.878504,93.096619,56.380179,141.614312620133
"v_10","grape-c","cn","rcp26",2021,64.983562,181.084681,247.38875,82.7571,83.21258322741
"v_10","grape-c","cn","rcp26",2022,64.913224,191.729768,231.747814,79.627936,114.615382704031
"v_10","grape-c","cn","rcp26",2023,67.920076,150.57088,494.592201,225.712681,371.732118350066
"v_10","grape-c","cn","rcp26",2024,66.615962,155.594528,452.372635,226.221386,241.129539574035
"v_10","grape-c","cn","rcp26",2025,65.296991,165.612381,300.050307,117.489181,152.201610798419
"v_10","grape-c","cn","rcp26",2026,64.244421,130.420439,162.464564,49.58206,151.498091550488
"v_10","grape-c","cn","rcp26",2027,64.945564,204.694315,221.959451,47.862286,59.474959593763
"v_10","grape-c","cn","rcp26",2028,66.734613,183.581384,281.754543,107.938248,132.647216038681
"v_10","grape-c","cn","rcp26",2029,64.924018,138.644715,171.655045,42.217545,50.7774604947292
"v_10","grape-c","cn","rcp26",2030,67.349044,149.552843,220.737391,54.321659,70.2384150007059
"v_10","grape-c","cn","rcp26",2031,67.68461,157.015425,90.556206,16.505205,18.517047088507
"v_10","grape-c","cn","rcp26",2032,67.418119,163.64722,595.346533,277.791028,341.145704861789
"v_10","grape-c","cn","rcp26",2033,68.752718,201.29719,522.892161,160.968348,200.954728353169
"v_10","grape-c","cn","rcp26",2034,65.764641,161.353814,150.673939,29.462106,65.6980683786596
"v_10","grape-c","cn","rcp26",2035,66.554655,165.718265,139.879493,58.889213,111.252695434533
"v_10","grape-c","cn","rcp26",2036,67.729432,179.310002,387.105023,137.163581,205.803290341855
"v_10","grape-c","cn","rcp26",2037,67.816384,190.276962,410.214351,93.57944,227.302730404155
"v_10","grape-c","cn","rcp26",2038,68.74347,230.994708,275.496571,102.543663,137.01099197962
"v_10","grape-c","cn","rcp26",2039,66.960288,196.364879,924.584794,492.327357,707.934026838101
"v_10","grape-c","cn","rcp26",2040,67.99257,168.807766,513.531417,215.401983,365.662921356971
"v_10","grape-c","cn","rcp26",2041,68.966233,209.434494,430.266395,123.060391,186.518565777463
"v_10","grape-c","cn","rcp26",2042,68.027629,206.528441,342.147394,117.224618,153.853046209403
"v_10","grape-c","cn","rcp26",2043,68.00689,179.55461,325.680683,85.670536,159.739288904161
"v_10","grape-c","cn","rcp26",2044,62.195154,162.812591,6.132063,0.346554,0.765537500705458
"v_10","grape-c","cn","rcp26",2045,66.77182,147.375519,254.75151,91.445088,103.984508101376
"v_10","grape-c","cn","rcp26",2046,68.384267,170.099645,93.564052,23.614159,44.1079033848399
"v_10","grape-c","cn","rcp26",2047,67.330217,134.068771,127.979602,58.279515,87.1025126120815
"v_10","grape-c","cn","rcp26",2048,67.896807,162.442691,522.348694,222.452678,293.618959987472
"v_10","grape-c","cn","rcp26",2049,63.623423,133.754876,204.388519,52.066959,56.2869892590967
"v_10","grape-c","cn","rcp26",2050,68.308392,174.747012,142.510848,28.655516,37.5166137965028
"v_10","grape-c","cn","rcp26",2051,67.487918,176.020388,194.193331,52.096067,91.2207851493812
"v_10","grape-c","cn","rcp26",2052,69.616951,198.143789,253.062469,71.865887,127.999437173045
"v_10","grape-c","cn","rcp26",2053,69.447029,192.513616,659.12237,201.724677,280.099786406978
"v_10","grape-c","cn","rcp26",2054,69.904277,148.314916,591.362517,235.448902,309.445961196529
"v_10","grape-c","cn","rcp26",2055,67.95392,110.103375,410.712899,133.837709,159.198416822863
"v_10","grape-c","cn","rcp26",2056,68.436336,157.148676,77.485893,17.509364,40.375307151928
"v_10","grape-c","cn","rcp26",2057,69.054051,174.732948,409.694737,134.866548,157.008722180563
"v_10","grape-c","cn","rcp26",2058,68.118345,193.053492,161.729002,26.5403,37.5934349567931
"v_10","grape-c","cn","rcp26",2059,67.056097,143.28099,105.309508,40.940336,57.7758853689839
"v_10","grape-c","cn","rcp26",2060,65.946371,177.101515,184.254015,32.7948,97.6852305500622
"v_10","grape-c","cn","rcp26",2061,65.963446,224.077058,183.061888,48.673518,81.3781826352282
"v_10","grape-c","cn","rcp26",2062,67.748408,133.655445,445.000846,180.716576,210.04367032517
"v_10","grape-c","cn","rcp26",2063,69.114632,196.595791,144.629021,30.222959,34.9193474944088
"v_10","grape-c","cn","rcp26",2064,68.284369,174.82123,369.092355,93.38059,149.37748256864
"v_10","grape-c","cn","rcp26",2065,69.106188,225.119425,396.255214,124.019943,222.9730550929
"v_10","grape-c","cn","rcp26",2066,68.980575,182.108661,466.435087,136.799008,194.890016543876
"v_10","grape-c","cn","rcp26",2067,67.197367,209.357419,226.249882,40.253106,66.7903710362546
"v_10","grape-c","cn","rcp26",2068,68.478085,145.7616,276.859482,133.335213,135.633264691045
"v_10","grape-c","cn","rcp26",2069,68.633999,169.832576,221.614165,38.304691,64.1933617815842
"v_10","grape-c","cn","rcp26",2070,67.412215,149.698994,168.62391,53.755394,62.5157342108451
"v_10","grape-c","cn","rcp26",2071,68.110277,177.031513,194.065633,45.502733,84.6687806706502
"v_10","grape-c","cn","rcp26",2072,66.173383,159.564829,331.03881,89.309984,120.107769997548
"v_10","grape-c","cn","rcp60",2014,47.45894,170.179718,44.959765,244.973753,244.096538209729
"v_10","grape-c","cn","rcp60",2015,64.903787,172.024609,248.434164,74.851987,99.3815836740888
"v_10","grape-c","cn","rcp60",2016,64.938604,142.617902,662.491609,184.147287,275.089890033013
"v_10","grape-c","cn","rcp60",2017,59.915946,197.362325,541.289034,170.315077,216.079562485831
"v_10","grape-c","cn","rcp60",2018,62.67609,174.973802,517.02435,151.143422,211.959821147385
"v_10","grape-c","cn","rcp60",2019,64.991096,130.258256,322.663862,124.008708,183.767901971031
"v_10","grape-c","cn","rcp60",2020,65.542135,180.039645,59.677534,12.893963,18.1652320871461
"v_10","grape-c","cn","rcp60",2021,65.33692,176.559623,141.540764,33.268394,43.0916778079566
"v_10","grape-c","cn","rcp60",2022,65.142984,177.927215,439.673076,114.66388,179.397414771299
"v_10","grape-c","cn","rcp60",2023,66.003655,179.700321,309.77322,86.068629,122.272830077688
"v_10","grape-c","cn","rcp60",2024,65.749804,147.113669,242.531412,39.107119,68.902342974265
"v_10","grape-c","cn","rcp60",2025,63.720022,166.457403,656.091386,298.57141,422.884912481564
"v_10","grape-c","cn","rcp60",2026,66.244089,164.453901,211.234502,42.331403,56.7248171053166
"v_10","grape-c","cn","rcp60",2027,64.134641,175.175932,23.965982,6.88463,11.120265738304
"v_10","grape-c","cn","rcp60",2028,65.68007,252.824536,261.410343,61.609846,77.6992268737737
"v_10","grape-c","cn","rcp60",2029,66.473634,175.462051,254.263415,66.742191,69.6463455060232
"v_10","grape-c","cn","rcp60",2030,66.366444,146.939713,100.375288,47.796315,80.4823831503247
"v_10","grape-c","cn","rcp60",2031,67.700917,184.412914,366.176601,196.540017,202.629294757793
"v_10","grape-c","cn","rcp60",2032,65.630344,169.344915,349.277217,162.932576,327.525493441487
"v_10","grape-c","cn","rcp60",2033,68.75411,154.85607,56.496583,17.97382,56.6784038173613
"v_10","grape-c","cn","rcp60",2034,67.806623,173.764429,99.278151,17.012948,36.2128335332377
"v_10","grape-c","cn","rcp60",2035,65.498288,165.647619,314.853676,106.746131,133.207408859882
"v_10","grape-c","cn","rcp60",2036,67.275283,202.50917,387.235216,120.008025,112.127143225592
"v_10","grape-c","cn","rcp60",2037,66.106633,181.134599,133.140851,33.954748,58.9333030796188
"v_10","grape-c","cn","rcp60",2038,68.845046,213.094822,415.042086,140.180348,255.640692196256
"v_10","grape-c","cn","rcp60",2039,63.580113,182.239243,28.576444,16.093354,34.3517550974652
"v_10","grape-c","cn","rcp60",2040,67.885498,189.884663,30.136767,5.455134,12.7919365311484
"v_10","grape-c","cn","rcp60",2041,69.705585,109.077356,528.982146,169.791823,206.175903070489
"v_10","grape-c","cn","rcp60",2042,69.202164,194.026248,49.718005,9.401645,20.5111696688278
"v_10","grape-c","cn","rcp60",2043,69.308559,162.649627,222.247122,70.435467,87.0116033460659
"v_10","grape-c","cn","rcp60",2044,66.885782,160.576209,424.431835,117.709463,182.246176214917
"v_10","grape-c","cn","rcp60",2045,70.661084,167.417506,216.635683,119.969399,169.877528411493
"v_10","grape-c","cn","rcp60",2046,70.728634,174.882268,435.242798,147.279205,243.239012017184
"v_10","grape-c","cn","rcp60",2047,71.109979,149.40842,226.442302,83.664168,123.805439466343
"v_10","grape-c","cn","rcp60",2048,69.854391,148.087741,85.253231,10.573293,9.87464849800131
"v_10","grape-c","cn","rcp60",2049,71.75283,165.509095,579.14747,197.577129,190.016480794445
"v_10","grape-c","cn","rcp60",2050,71.233908,197.780059,346.769017,137.207322,250.393126827334
"v_10","grape-c","cn","rcp60",2051,71.752562,215.35766,361.257654,86.183745,132.311690466748
"v_10","grape-c","cn","rcp60",2052,71.318892,192.395461,235.927221,92.501569,114.851003216897
"v_10","grape-c","cn","rcp60",2053,71.442196,191.285019,487.65478,146.206684,267.991383662493
"v_10","grape-c","cn","rcp60",2054,71.215296,184.803874,203.452285,56.836911,60.8681589414076
"v_10","grape-c","cn","rcp60",2055,70.606523,168.308394,251.163097,50.447074,72.8241042489583
"v_10","grape-c","cn","rcp60",2056,72.233392,163.01712,338.08695,103.139395,140.686427375965
"v_10","grape-c","cn","rcp60",2057,72.668228,169.251782,120.769464,39.241624,54.6024450035046
"v_10","grape-c","cn","rcp60",2058,74.311007,170.791204,117.709054,29.680834,51.8132225425871
"v_10","grape-c","cn","rcp60",2059,73.955972,199.116851,374.831878,130.045795,176.679524752155
"v_10","grape-c","cn","rcp60",2060,69.642629,155.30604,126.368325,29.80187,79.1556666292348
