"site_name","crop","management","climate_scenario","year","trans.yr","evap.yr","leach.yr","run.yr","sed.yr"
"a_10","almond-c","cn","rcp60",2044,87.365078,203.539809,410.611062,103.845312,875.537915575394
"a_10","almond-c","cn","rcp60",2045,110.880778,194.680082,187.171498,121.764566,1769.25836508987
"a_10","almond-c","cn","rcp60",2046,94.579578,180.466733,416.655047,72.908288,444.625996291013
"a_10","almond-c","cn","rcp60",2047,93.338246,177.976351,272.413909,85.633906,583.92091019626
"a_10","almond-c","cn","rcp60",2048,105.574636,170.486478,6.915411,3.792192,22.990248851873
"a_10","almond-c","cn","rcp60",2049,98.294471,211.78253,490.335728,141.930538,586.621091434819
"a_10","almond-c","cn","rcp60",2050,85.985859,216.488102,294.095441,78.121007,478.822139266019
"a_10","almond-c","cn","rcp60",2051,111.487821,247.459862,335.109843,59.982901,320.212744572938
"a_10","almond-c","cn","rcp60",2052,95.165377,212.131158,192.991263,43.009219,208.445063397374
"a_10","almond-c","cn","rcp60",2053,103.140434,218.063621,484.36771,106.223734,646.723356534169
"a_10","almond-c","cn","rcp60",2054,109.902326,209.753723,204.205573,55.520481,182.433023247896
"a_10","almond-c","cn","rcp60",2055,97.328505,209.123577,197.711388,48.429609,178.631259612706
"a_10","almond-c","cn","rcp60",2056,78.323112,197.006015,282.959965,68.10691,420.85379297817
"a_10","almond-c","cn","rcp60",2057,92.781198,184.77407,100.905032,34.418373,139.58930868933
"a_10","almond-c","cn","rcp60",2058,125.178115,175.15451,102.481022,23.863861,238.889081069982
"a_10","almond-c","cn","rcp60",2059,97.861346,230.608828,294.05736,54.680618,393.670695178109
"a_10","almond-c","cn","rcp60",2060,94.513154,185.043379,126.634907,21.149257,205.966941385462
"a_10","almond-c","cn","rcp60",2061,111.624493,160.681158,18.853496,6.676661,44.047159705844
"a_10","almond-c","cn","rcp60",2062,93.199768,213.994864,358.872648,122.909739,1254.07700642492
"a_10","almond-c","cn","rcp60",2063,96.326564,211.822593,82.350519,5.622152,32.9330745180708
"a_10","almond-c","cn","rcp60",2064,109.844859,206.425121,280.501309,74.268494,426.494197919615
"a_10","almond-c","cn","rcp60",2065,111.195324,179.447631,130.354833,20.581358,173.394793366282
"a_10","almond-c","cn","rcp60",2066,114.936381,201.482994,12.925976,4.490165,24.8080055409666
"a_10","almond-c","cn","rcp60",2067,100.170196,216.263907,68.342981,13.227473,348.328918016016
"a_10","almond-c","cn","rcp60",2068,105.231183,158.401816,482.131275,104.717502,776.119262750418
"a_10","almond-c","cn","rcp60",2069,99.578755,195.755574,89.735373,43.170744,140.719122630688
"a_10","almond-c","cn","rcp60",2070,107.954439,230.63993,282.766222,46.633814,374.564339719383
"a_10","almond-c","cn","rcp60",2071,91.671072,189.687797,784.858928,275.303952,1648.35268522916
"a_10","almond-c","cn","rcp60",2072,95.178375,202.292936,349.022219,52.435101,388.019269122873
"a_10","almond-c","rn","rcp26",2014,20.234392,193.724446,27.936697,94.224645,602.544166491057
"a_10","almond-c","rn","rcp26",2015,32.562832,172.322245,4.363542,9.437213,123.535269568909
"a_10","almond-c","rn","rcp26",2016,33.411236,244.568963,45.050815,58.891922,1096.37378099554
"a_10","almond-c","rn","rcp26",2017,63.874355,199.372526,217.390461,97.499206,700.530117560078
"a_10","almond-c","rn","rcp26",2018,77.060574,207.055026,264.363491,119.319846,1413.59394637607
"a_10","almond-c","rn","rcp26",2019,92.372888,195.344229,0.682003,4.23981,47.1088883823652
"a_10","almond-c","rn","rcp26",2020,94.991198,227.627931,22.571102,53.174626,461.578099028445
"a_10","almond-c","rn","rcp26",2021,75.233927,202.9027,269.118048,105.104418,545.205081963932
"a_10","almond-c","rn","rcp26",2022,83.62022,224.508802,172.61001,36.242169,301.155020465781
"a_10","almond-c","rn","rcp26",2023,85.921029,187.216444,396.552451,210.636361,1872.30271062017
"a_10","almond-c","rn","rcp26",2024,80.318857,176.692724,305.216571,119.248394,545.952700553194
"a_10","almond-c","rn","rcp26",2025,81.614259,197.149265,293.262966,104.054176,882.405414138727
"a_10","almond-c","rn","rcp26",2026,83.838984,169.515263,59.219848,52.17745,577.957493245076
"a_10","almond-c","rn","rcp26",2027,94.946982,214.617129,139.520861,29.13889,232.367220064445
"a_10","almond-c","rn","rcp26",2028,85.349953,226.306405,200.782113,90.270976,486.009387341716
"a_10","almond-c","rn","rcp26",2029,78.374548,188.811739,161.906134,28.005342,206.775281809351
"a_10","almond-c","rn","rcp26",2030,96.780608,194.582527,159.088444,46.352381,265.13645583758
"a_10","almond-c","rn","rcp26",2031,92.297611,208.827416,52.912164,22.291802,121.258774105684
"a_10","almond-c","rn","rcp26",2032,84.032551,179.070686,556.914492,255.904235,1523.58976921527
"a_10","almond-c","rn","rcp26",2033,92.615818,250.70701,478.641855,152.128792,1064.84568993228
"a_10","almond-c","rn","rcp26",2034,78.686102,196.384813,79.752448,17.74575,149.454646546727
"a_10","almond-c","rn","rcp26",2035,97.982266,168.802629,85.678654,52.704489,438.289127912102
"a_10","almond-c","rn","rcp26",2036,82.035709,210.025173,353.465402,94.231174,631.983638552176
"a_10","almond-c","rn","rcp26",2037,87.352888,229.893827,376.644104,106.212295,572.853087988109
"a_10","almond-c","rn","rcp26",2038,91.407272,257.416418,247.836029,105.522447,584.475142309374
"a_10","almond-c","rn","rcp26",2039,82.309631,229.681483,937.153503,457.266766,3128.00355332164
"a_10","almond-c","rn","rcp26",2040,86.983533,199.45987,414.295214,156.741346,953.426537631403
"a_10","almond-c","rn","rcp26",2041,84.694709,245.943637,336.499015,73.016013,472.394979699606
"a_10","almond-c","rn","rcp26",2042,84.107368,249.320392,323.910209,86.529785,547.012186449184
"a_10","almond-c","rn","rcp26",2043,87.416698,192.807027,246.280903,79.089112,842.185714305102
"a_10","almond-c","rn","rcp26",2044,90.256043,195.454471,5.144544,0.096111,1.03655201992285
"a_10","almond-c","rn","rcp26",2045,88.065649,184.514758,132.410259,51.24781,250.015224746944
"a_10","almond-c","rn","rcp26",2046,100.625956,172.492604,55.563929,21.637577,253.903549600552
"a_10","almond-c","rn","rcp26",2047,88.258135,178.583313,61.407625,46.427925,367.557484738834
"a_10","almond-c","rn","rcp26",2048,83.778076,178.634612,437.525814,109.858061,573.060589849597
"a_10","almond-c","rn","rcp26",2049,99.291672,159.939975,144.694662,38.66599,219.372518078845
"a_10","almond-c","rn","rcp26",2050,96.977795,191.712488,85.197986,31.923581,278.107362383185
"a_10","almond-c","rn","rcp26",2051,99.933202,211.227119,170.136473,46.877467,159.091859243139
"a_10","almond-c","rn","rcp26",2052,94.40505,213.434807,173.626203,30.344381,244.967866157922
"a_10","almond-c","rn","rcp26",2053,91.177624,225.621492,620.388014,146.461697,885.281823541542
"a_10","almond-c","rn","rcp26",2054,83.344002,204.853301,560.409448,182.185858,1434.43895027724
"a_10","almond-c","rn","rcp26",2055,90.825816,158.793912,345.441391,86.799694,526.490144915661
"a_10","almond-c","rn","rcp26",2056,94.309618,183.090511,20.945253,8.586504,78.5235294445175
"a_10","almond-c","rn","rcp26",2057,110.001659,198.438857,290.023633,64.362922,357.222232287677
"a_10","almond-c","rn","rcp26",2058,77.226469,256.817865,115.656557,14.818276,81.0322196372494
"a_10","almond-c","rn","rcp26",2059,103.990343,173.691754,55.358641,10.009024,41.7077433455346
"a_10","almond-c","rn","rcp26",2060,97.889174,200.102554,130.282094,17.753943,170.382270279674
"a_10","almond-c","rn","rcp26",2061,99.974143,256.987052,92.74038,18.849171,103.711477814401
"a_10","almond-c","rn","rcp26",2062,86.56736,168.404491,443.984988,106.325408,485.351797332216
"a_10","almond-c","rn","rcp26",2063,100.105303,238.079116,64.589618,15.350852,65.2182782479842
"a_10","almond-c","rn","rcp26",2064,97.358783,218.033995,242.606765,60.07686,519.264616072618
"a_10","almond-c","rn","rcp26",2065,96.731304,252.619162,352.404923,76.141048,631.570799214431
"a_10","almond-c","rn","rcp26",2066,85.019123,217.556923,406.053375,96.35522,781.155146480342
"a_10","almond-c","rn","rcp26",2067,82.270028,241.698129,231.484528,42.843038,409.071811730077
"a_10","almond-c","rn","rcp26",2068,93.423608,181.803588,197.579733,85.955024,298.03197621035
"a_10","almond-c","rn","rcp26",2069,88.132525,191.373538,263.309773,36.371093,297.900786744201
"a_10","almond-c","rn","rcp26",2070,104.34944,178.538609,83.325076,18.689579,49.6643472642602
"a_10","almond-c","rn","rcp26",2071,90.035662,188.404096,202.707808,21.138756,265.624116553169
"a_10","almond-c","rn","rcp26",2072,95.680902,192.852591,239.433514,61.652768,399.100702916136
"a_10","almond-c","rn","rcp60",2014,21.222438,199.961992,36.743868,199.198698,1372.1325561307
"a_10","almond-c","rn","rcp60",2015,31.606895,186.117556,83.727131,65.547247,599.761827680517
"a_10","almond-c","rn","rcp60",2016,36.490437,221.253103,578.670158,236.782646,2179.10496960817
"a_10","almond-c","rn","rcp60",2017,53.10063,243.291363,500.652147,176.596245,1257.94433607611
"a_10","almond-c","rn","rcp60",2018,68.814634,206.358841,451.665315,165.658979,1510.20804106139
"a_10","almond-c","rn","rcp60",2019,75.5103,184.734392,244.05953,88.297828,644.789123894807
"a_10","almond-c","rn","rcp60",2020,79.535923,219.873902,44.589409,17.169656,94.8783409139624
"a_10","almond-c","rn","rcp60",2021,87.478559,200.520018,87.567873,34.374767,269.961448316828
"a_10","almond-c","rn","rcp60",2022,81.877757,208.211998,366.854801,100.628295,840.427247570193
"a_10","almond-c","rn","rcp60",2023,86.389136,198.40591,268.243176,102.690996,768.065041306226
"a_10","almond-c","rn","rcp60",2024,76.720453,163.994926,192.911274,39.81444,393.141667473695
"a_10","almond-c","rn","rcp60",2025,76.459536,196.187812,498.387363,211.096651,1638.49635648403
"a_10","almond-c","rn","rcp60",2026,82.523531,184.871112,189.69503,41.52461,309.730549442218
"a_10","almond-c","rn","rcp60",2027,93.142894,249.386433,0,0.385204,2.3673737382218
"a_10","almond-c","rn","rcp60",2028,90.092381,262.223232,188.679183,89.638322,490.291246948604
"a_10","almond-c","rn","rcp60",2029,91.199398,199.467751,204.796279,51.560827,227.368879643188
"a_10","almond-c","rn","rcp60",2030,76.539292,188.464202,59.586112,46.968034,274.746933373475
"a_10","almond-c","rn","rcp60",2031,82.680353,224.238262,309.950703,118.221044,472.504715367346
"a_10","almond-c","rn","rcp60",2032,79.507292,188.457728,322.494531,97.415199,497.055938013303
"a_10","almond-c","rn","rcp60",2033,97.22196,173.632169,15.320604,21.350418,240.585791639443
"a_10","almond-c","rn","rcp60",2034,92.270759,207.129722,58.387105,12.27674,97.2477191196738
"a_10","almond-c","rn","rcp60",2035,88.339815,199.535589,272.035381,76.133359,376.368247191484
"a_10","almond-c","rn","rcp60",2036,90.085074,217.151326,264.9192,55.417453,299.621363501391
"a_10","almond-c","rn","rcp60",2037,89.721692,184.524384,61.018535,9.433536,56.5619573733403
"a_10","almond-c","rn","rcp60",2038,90.383038,239.435464,363.475179,84.111,462.71814806648
"a_10","almond-c","rn","rcp60",2039,89.547809,204.968182,7.110847,20.283167,207.876769256435
"a_10","almond-c","rn","rcp60",2040,91.544746,205.188585,22.568956,2.63906,6.59842950663663
"a_10","almond-c","rn","rcp60",2041,90.011364,155.230246,441.771113,127.166756,632.286115245559
"a_10","almond-c","rn","rcp60",2042,107.116972,223.193805,27.047192,15.729007,82.3893151851173
"a_10","almond-c","rn","rcp60",2043,89.912972,190.304034,109.81328,23.525125,163.679438534847
"a_10","almond-c","rn","rcp60",2044,84.952771,207.36458,407.341484,112.164091,955.826810665016
"a_10","almond-c","rn","rcp60",2045,95.147536,203.706078,195.255958,127.148907,1993.38044246478
"a_10","almond-c","rn","rcp60",2046,84.396389,192.324822,411.449318,79.985406,388.199915640424
"a_10","almond-c","rn","rcp60",2047,90.434285,179.964005,271.479305,91.812845,636.659079767883
"a_10","almond-c","rn","rcp60",2048,100.947294,172.932412,6.893604,4.212907,25.915535443017
"a_10","almond-c","rn","rcp60",2049,94.346458,214.357589,487.283778,151.069143,647.883897438824
"a_10","almond-c","rn","rcp60",2050,84.880051,217.806237,286.610958,83.89946,523.032216964213
"a_10","almond-c","rn","rcp60",2051,96.096998,256.195806,343.841918,65.860382,396.310122794584
"a_10","almond-c","rn","rcp60",2052,89.515735,218.02161,189.756659,47.239545,240.411023376067
"a_10","almond-c","rn","rcp60",2053,88.820771,230.900481,483.526875,115.444709,709.095731739748
"a_10","almond-c","rn","rcp60",2054,100.13875,215.34392,210.989313,60.253889,216.625624450012
"a_10","almond-c","rn","rcp60",2055,88.505199,214.842453,202.228175,52.655605,211.784634159062
"a_10","almond-c","rn","rcp60",2056,76.600606,200.150766,283.507376,74.242266,470.378038161657
"a_10","almond-c","rn","rcp60",2057,84.800245,189.074402,101.77722,37.650888,155.403387445819
"a_10","almond-c","rn","rcp60",2058,107.900148,186.440364,108.585258,27.009104,294.586386900856
"a_10","almond-c","rn","rcp60",2059,89.078309,240.675823,290.947624,61.589529,443.825709188354
"a_10","almond-c","rn","rcp60",2060,89.496445,188.837585,123.862496,23.81552,245.837461578782
"a_10","almond-c","rn","rcp60",2061,93.461519,169.534054,28.642737,8.187433,56.392720024249
"a_10","almond-c","rn","rcp60",2062,88.695164,219.134232,352.533773,133.881414,1381.86638855669
"a_10","almond-c","rn","rcp60",2063,92.000589,214.841069,84.304552,6.969798,21.9882555254741
"a_10","almond-c","rn","rcp60",2064,96.415348,218.065372,278.907379,81.819725,490.177000145351
"a_10","almond-c","rn","rcp60",2065,101.01519,186.369868,130.795724,23.567626,210.047155092534
"a_10","almond-c","rn","rcp60",2066,92.07087,213.841615,12.971686,5.211905,32.3076939232636
"a_10","almond-c","rn","rcp60",2067,87.452714,228.280256,80.923057,16.40508,286.879809236453
"a_10","almond-c","rn","rcp60",2068,95.065268,168.857134,477.185944,118.198625,914.884534668967
"a_10","almond-c","rn","rcp60",2069,83.974696,203.985475,98.757076,47.612544,178.04314418632
"a_10","almond-c","rn","rcp60",2070,95.922661,240.557568,278.980594,55.748953,462.816770818665
"a_10","almond-c","rn","rcp60",2071,88.66323,192.834994,756.858707,303.279105,1885.19512232414
"a_10","almond-c","rn","rcp60",2072,86.042634,210.076921,335.601192,61.301768,420.089958502868
"a_11","almond-c","cn","rcp26",2014,17.922374,172.887052,7.995977,51.504598,127.237117415338
"a_11","almond-c","cn","rcp26",2015,26.8317,223.001815,0,0,0
"a_11","almond-c","cn","rcp26",2016,29.411671,234.519756,103.54963,3.192327,46.8327291697275
"a_11","almond-c","cn","rcp26",2017,64.140994,188.917266,196.534945,0.207615,0.389754646293984
"a_11","almond-c","cn","rcp26",2018,77.636368,171.741368,94.911746,0.634739,2.51595340850657
"a_11","almond-c","cn","rcp26",2019,90.551249,313.51432,0,0,0
"a_11","almond-c","cn","rcp26",2020,90.35225,189.854461,25.002256,1.292907,4.43465529273489
"a_11","almond-c","cn","rcp26",2021,90.346778,193.963923,105.682279,63.442685,30.5392773451848
"a_11","almond-c","cn","rcp26",2022,96.129715,198.57572,111.701922,0.147644,0.536130927238668
"a_11","almond-c","cn","rcp26",2023,88.990626,166.603989,397.418679,43.12065,86.3108355065011
"a_11","almond-c","cn","rcp26",2024,98.777819,187.539331,144.846816,3.341831,22.1009233131932
"a_11","almond-c","cn","rcp26",2025,93.400605,171.971416,268.649576,2.921874,12.7682579381841
"a_11","almond-c","cn","rcp26",2026,101.290101,185.488766,10.093967,0,0
"a_11","almond-c","cn","rcp26",2027,109.261528,194.134647,12.328639,0.371211,1.27505399250716
"a_11","almond-c","cn","rcp26",2028,89.692848,210.886314,25.568804,0,0
"a_11","almond-c","cn","rcp26",2029,104.505634,174.938027,65.878482,0,0
"a_11","almond-c","cn","rcp26",2030,111.963774,178.262,95.894552,6.093627,18.706439409939
"a_11","almond-c","cn","rcp26",2031,102.159418,175.298408,74.014103,11.359262,0
"a_11","almond-c","cn","rcp26",2032,94.632664,170.711095,590.386549,7.365225,41.4502758392713
"a_11","almond-c","cn","rcp26",2033,105.044851,206.815252,358.463535,0.449811,1.93750185943583
"a_11","almond-c","cn","rcp26",2034,101.62469,185.759604,4.70709,0,0
"a_11","almond-c","cn","rcp26",2035,105.489172,344.973699,59.956865,11.140711,29.8520619536472
"a_11","almond-c","cn","rcp26",2036,95.850357,191.196186,164.659744,0,0
"a_11","almond-c","cn","rcp26",2037,103.86606,228.966321,271.938456,24.409711,58.3556404264307
"a_11","almond-c","cn","rcp26",2038,106.852629,238.043283,213.129729,5.849559,18.3751990973701
"a_11","almond-c","cn","rcp26",2039,95.76776,187.603625,806.918828,5.630989,29.4939934942702
"a_11","almond-c","cn","rcp26",2040,102.906483,187.990209,358.12586,3.647931,63.7256185264086
"a_11","almond-c","cn","rcp26",2041,107.234591,195.571797,100.843867,22.400923,0
"a_11","almond-c","cn","rcp26",2042,100.702509,195.826485,193.210452,0,0
"a_11","almond-c","cn","rcp26",2043,101.373325,177.781639,209.081457,0.873811,5.66743510339381
"a_11","almond-c","cn","rcp26",2044,113.502827,183.671158,0.003035,0,0
"a_11","almond-c","cn","rcp26",2045,101.97208,171.096349,9.656502,0,0
"a_11","almond-c","cn","rcp26",2046,108.330477,154.254441,8.602676,0,0
"a_11","almond-c","cn","rcp26",2047,89.950334,323.616009,12.205378,0,0
"a_11","almond-c","cn","rcp26",2048,110.548439,177.991559,179.243726,0,0
"a_11","almond-c","cn","rcp26",2049,107.477397,137.779267,41.608631,1.952921,0
"a_11","almond-c","cn","rcp26",2050,106.512288,170.101128,67.632388,1.569736,5.06032760504664
"a_11","almond-c","cn","rcp26",2051,115.13016,208.069535,61.957467,5.03068,0
"a_11","almond-c","cn","rcp26",2052,114.369286,149.804795,69.556432,0,0
"a_11","almond-c","cn","rcp26",2053,109.352915,212.064118,387.657326,0.826825,0.178955869389554
"a_11","almond-c","cn","rcp26",2054,95.464815,197.437119,549.667283,4.139601,32.1115981277088
"a_11","almond-c","cn","rcp26",2055,99.891072,189.08497,280.272384,1.763932,18.3224235106149
"a_11","almond-c","cn","rcp26",2056,113.383257,155.817123,2.544467,0,0
"a_11","almond-c","cn","rcp26",2057,113.001823,205.449044,132.925996,2.758185,0
"a_11","almond-c","cn","rcp26",2058,92.918115,247.087009,155.584101,1.245695,3.36014538033497
"a_11","almond-c","cn","rcp26",2059,107.473824,174.673342,21.018836,0,0
"a_11","almond-c","cn","rcp26",2060,106.07126,202.482443,19.976518,3.7e-05,0
"a_11","almond-c","cn","rcp26",2061,110.220065,234.446004,28.650867,0,0
"a_11","almond-c","cn","rcp26",2062,106.047949,148.201207,290.710151,1.580628,15.5035104312054
"a_11","almond-c","cn","rcp26",2063,110.823045,213.15046,0,0,0
"a_11","almond-c","cn","rcp26",2064,112.057723,192.06317,65.894593,0,0
"a_11","almond-c","cn","rcp26",2065,111.569765,213.174734,254.515696,0.098203,0.70479376331448
"a_11","almond-c","cn","rcp26",2066,100.825065,192.81735,263.658795,0.761435,6.93038742837729
"a_11","almond-c","cn","rcp26",2067,97.637892,200.739046,208.31737,0,0
"a_11","almond-c","cn","rcp26",2068,103.954318,141.357991,102.144659,0,0
"a_11","almond-c","cn","rcp26",2069,106.779779,164.425925,220.882741,0,0
"a_11","almond-c","cn","rcp26",2070,105.242581,152.721279,8.029567,0,0
"a_11","almond-c","cn","rcp26",2071,112.825333,183.769343,87.17041,0,0
"a_11","almond-c","cn","rcp26",2072,109.915361,187.534956,127.950908,1.943492,0.0035483545140674
"a_11","almond-c","cn","rcp60",2014,19.297669,165.306345,11.52528,118.023832,272.549808409241
"a_11","almond-c","cn","rcp60",2015,23.967156,179.806767,6.928855,1.833907,9.02038492617351
"a_11","almond-c","cn","rcp60",2016,41.969216,216.183625,386.724912,10.042547,32.4762090924117
"a_11","almond-c","cn","rcp60",2017,55.341417,247.696899,289.689768,3.075847,34.9080044350988
"a_11","almond-c","cn","rcp60",2018,68.035213,195.310026,334.477788,1.115049,5.85882961140086
"a_11","almond-c","cn","rcp60",2019,88.992518,188.693697,125.154935,4.918311,58.4427701461838
"a_11","almond-c","cn","rcp60",2020,93.204178,213.035348,0,0,0
"a_11","almond-c","cn","rcp60",2021,98.929388,283.254592,3.907922,0,0
"a_11","almond-c","cn","rcp60",2022,92.745293,177.401228,343.350534,5.80001,58.7455715125248
"a_11","almond-c","cn","rcp60",2023,95.699865,187.847807,117.699836,0.068223,0.204970340850657
"a_11","almond-c","cn","rcp60",2024,93.187469,153.421606,102.54675,0,0
"a_11","almond-c","cn","rcp60",2025,95.814142,175.39353,258.96104,0.820686,6.44698225042239
"a_11","almond-c","cn","rcp60",2026,101.769034,168.222138,162.003075,0.550191,1.54018920333505
"a_11","almond-c","cn","rcp60",2027,110.287906,317.142043,0,0,0
"a_11","almond-c","cn","rcp60",2028,93.288839,286.20875,53.880423,2.644561,9.99219893208698
"a_11","almond-c","cn","rcp60",2029,93.530613,182.791333,61.650611,0,0
